"GEO_ID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Has one or more types of computing devices:","Margin of Error!!Total:!!Has one or more types of computing devices:","Estimate!!Total:!!Has one or more types of computing devices:!!Desktop or laptop","Margin of Error!!Total:!!Has one or more types of computing devices:!!Desktop or laptop","Estimate!!Total:!!Has one or more types of computing devices:!!Desktop or laptop!!Desktop or laptop alone","Margin of Error!!Total:!!Has one or more types of computing devices:!!Desktop or laptop!!Desktop or laptop alone","Estimate!!Total:!!Has one or more types of computing devices:!!Smartphone, tablet or other portable wireless computer or other computer","Margin of Error!!Total:!!Has one or more types of computing devices:!!Smartphone, tablet or other portable wireless computer or other computer","Estimate!!Total:!!Has one or more types of computing devices:!!Smartphone, tablet or other portable wireless computer or other computer!!Smartphone, tablet or other portable wireless computer or other computer, no desktop or laptop","Margin of Error!!Total:!!Has one or more types of computing devices:!!Smartphone, tablet or other portable wireless computer or other computer!!Smartphone, tablet or other portable wireless computer or other computer, no desktop or laptop","Estimate!!Total:!!No Computer","Margin of Error!!Total:!!No Computer",
"1500000US150010204002","Block Group 2; Census Tract 204; Hawaii County; Hawaii","314","112","306","111","271","125","5","9","301","111","35","57","8","14",
"1500000US150010204003","Block Group 3; Census Tract 204; Hawaii County; Hawaii","648","158","596","160","372","127","62","56","534","151","224","114","52","46",
"1500000US150010205001","Block Group 1; Census Tract 205; Hawaii County; Hawaii","579","246","503","251","413","244","0","12","503","251","90","97","76","91",
"1500000US150010205002","Block Group 2; Census Tract 205; Hawaii County; Hawaii","470","192","398","185","372","185","104","106","294","167","26","40","72","69",
"1500000US150010205003","Block Group 3; Census Tract 205; Hawaii County; Hawaii","354","111","324","108","258","110","0","12","324","108","66","54","30","30",
"1500000US150010205004","Block Group 4; Census Tract 205; Hawaii County; Hawaii","656","190","617","185","510","181","99","114","518","188","107","71","39","47",
"1500000US150010206001","Block Group 1; Census Tract 206; Hawaii County; Hawaii","482","105","441","110","382","108","29","22","412","113","59","47","41","37",
"1500000US150010206002","Block Group 2; Census Tract 206; Hawaii County; Hawaii","333","62","293","66","261","67","32","30","261","73","32","20","40","41",
"1500000US150010206003","Block Group 3; Census Tract 206; Hawaii County; Hawaii","497","65","469","65","345","48","26","13","443","66","124","39","28","15",
"1500000US150010206004","Block Group 4; Census Tract 206; Hawaii County; Hawaii","835","126","691","95","607","94","45","27","646","95","84","28","144","84",
"1500000US150010207011","Block Group 1; Census Tract 207.01; Hawaii County; Hawaii","910","147","832","151","666","135","74","48","758","144","166","88","78","52",
"1500000US150010207012","Block Group 2; Census Tract 207.01; Hawaii County; Hawaii","467","139","467","139","389","123","50","54","417","130","78","71","0","12",
"1500000US150010207013","Block Group 3; Census Tract 207.01; Hawaii County; Hawaii","449","108","406","101","296","88","0","12","406","101","110","81","43","43",
"1500000US150010207021","Block Group 1; Census Tract 207.02; Hawaii County; Hawaii","627","209","590","204","571","204","12","18","578","206","19","21","37","39",
"1500000US150010207022","Block Group 2; Census Tract 207.02; Hawaii County; Hawaii","708","122","690","121","575","117","5","10","685","120","115","69","18","20",
"1500000US150010207023","Block Group 3; Census Tract 207.02; Hawaii County; Hawaii","451","104","407","101","407","101","17","18","390","97","0","12","44","48",
"1500000US150010208011","Block Group 1; Census Tract 208.01; Hawaii County; Hawaii","481","95","450","90","387","93","57","51","393","81","63","41","31","34",
"1500000US150010208012","Block Group 2; Census Tract 208.01; Hawaii County; Hawaii","880","147","833","148","769","139","110","77","723","146","64","48","47","43",
"1500000US150010208013","Block Group 3; Census Tract 208.01; Hawaii County; Hawaii","294","77","294","77","270","70","13","21","281","75","24","38","0","12",
"1500000US150010208021","Block Group 1; Census Tract 208.02; Hawaii County; Hawaii","527","136","485","142","425","146","19","28","466","143","60","57","42","47",
"1500000US150010208022","Block Group 2; Census Tract 208.02; Hawaii County; Hawaii","172","75","157","77","141","75","0","12","157","77","16","25","15","23",
"1500000US150010208023","Block Group 3; Census Tract 208.02; Hawaii County; Hawaii","900","191","832","188","792","179","87","95","745","188","40","53","68","65",
"1500000US150010208024","Block Group 4; Census Tract 208.02; Hawaii County; Hawaii","315","105","268","105","245","100","0","12","268","105","23","37","47","45",
"1500000US150010208025","Block Group 5; Census Tract 208.02; Hawaii County; Hawaii","458","151","441","152","349","124","0","12","441","152","92","97","17","28",
"1500000US150010209001","Block Group 1; Census Tract 209; Hawaii County; Hawaii","298","96","288","96","257","89","10","18","278","97","31","38","10","18",
"1500000US150010209002","Block Group 2; Census Tract 209; Hawaii County; Hawaii","480","126","470","130","458","130","43","46","427","129","12","16","10","17",
"1500000US150010209003","Block Group 3; Census Tract 209; Hawaii County; Hawaii","287","80","276","78","276","78","0","12","276","78","0","12","11","17",
"1500000US150010209004","Block Group 4; Census Tract 209; Hawaii County; Hawaii","268","71","258","68","248","69","0","12","258","68","10","16","10","16",
"1500000US150010209005","Block Group 5; Census Tract 209; Hawaii County; Hawaii","374","122","357","120","314","101","8","13","349","119","43","66","17","26",
"1500000US150010210031","Block Group 1; Census Tract 210.03; Hawaii County; Hawaii","528","130","468","132","457","132","38","42","430","131","11","17","60","43",
"1500000US150010210032","Block Group 2; Census Tract 210.03; Hawaii County; Hawaii","521","187","512","189","272","109","31","37","481","186","240","151","9","11",
"1500000US150010210033","Block Group 3; Census Tract 210.03; Hawaii County; Hawaii","951","223","864","223","587","178","64","45","800","225","277","111","87","64",
"1500000US150010210034","Block Group 4; Census Tract 210.03; Hawaii County; Hawaii","140","117","140","117","90","99","0","12","140","117","50","63","0","12",
"1500000US150010210035","Block Group 5; Census Tract 210.03; Hawaii County; Hawaii","589","149","482","148","422","146","18","31","464","143","60","49","107","95",
"1500000US150010210111","Block Group 1; Census Tract 210.11; Hawaii County; Hawaii","579","182","515","171","416","156","16","27","499","174","99","94","64","75",
"1500000US150010210112","Block Group 2; Census Tract 210.11; Hawaii County; Hawaii","678","190","647","196","616","195","12","14","635","196","31","27","31","32",
"1500000US150010210113","Block Group 3; Census Tract 210.11; Hawaii County; Hawaii","294","119","267","115","165","107","0","12","267","115","102","82","27","43",
"1500000US150010210131","Block Group 1; Census Tract 210.13; Hawaii County; Hawaii","373","84","337","82","236","75","8","9","329","82","101","58","36","29",
"1500000US150010210132","Block Group 2; Census Tract 210.13; Hawaii County; Hawaii","499","120","449","116","424","113","78","60","371","123","25","26","50","42",
"1500000US150010210133","Block Group 3; Census Tract 210.13; Hawaii County; Hawaii","827","148","783","152","530","109","13","18","770","151","253","100","44","38",
"1500000US150010210141","Block Group 1; Census Tract 210.14; Hawaii County; Hawaii","487","234","487","234","345","196","0","12","487","234","142","144","0","12",
"1500000US150010210142","Block Group 2; Census Tract 210.14; Hawaii County; Hawaii","852","279","800","278","519","217","0","12","800","278","281","179","52","79",
"1500000US150010210143","Block Group 3; Census Tract 210.14; Hawaii County; Hawaii","1253","289","1155","295","865","253","0","12","1155","295","290","194","98","119",
"1500000US150010210151","Block Group 1; Census Tract 210.15; Hawaii County; Hawaii","783","244","783","244","702","254","0","12","783","244","81","91","0","12",
"1500000US150010210152","Block Group 2; Census Tract 210.15; Hawaii County; Hawaii","1034","334","1034","334","732","311","0","12","1034","334","302","264","0","12",
"1500000US150010210161","Block Group 1; Census Tract 210.16; Hawaii County; Hawaii","874","219","700","194","581","178","0","12","700","194","119","75","174","110",
"1500000US150010210162","Block Group 2; Census Tract 210.16; Hawaii County; Hawaii","769","164","669","157","548","160","33","33","636","157","121","60","100","61",
"1500000US150010210163","Block Group 3; Census Tract 210.16; Hawaii County; Hawaii","255","111","232","109","184","103","21","33","211","111","48","57","23","38",
"1500000US150010210171","Block Group 1; Census Tract 210.17; Hawaii County; Hawaii","334","118","279","106","197","94","11","18","268","104","82","42","55","40",
"1500000US150010210172","Block Group 2; Census Tract 210.17; Hawaii County; Hawaii","437","138","400","129","270","91","16","19","384","127","130","85","37","44",
"1500000US150010210173","Block Group 3; Census Tract 210.17; Hawaii County; Hawaii","961","214","938","212","771","206","74","90","864","211","167","122","23","37",
"1500000US150010211011","Block Group 1; Census Tract 211.01; Hawaii County; Hawaii","38","32","38","32","38","32","0","12","38","32","0","12","0","12",
"1500000US150010211012","Block Group 2; Census Tract 211.01; Hawaii County; Hawaii","808","148","734","142","674","140","102","72","632","113","60","34","74","38",
"1500000US150010211013","Block Group 3; Census Tract 211.01; Hawaii County; Hawaii","556","164","507","151","427","143","32","37","475","152","80","61","49","58",
"1500000US150010211071","Block Group 1; Census Tract 211.07; Hawaii County; Hawaii","383","88","344","82","184","69","14","17","330","78","160","50","39","31",
"1500000US150010211081","Block Group 1; Census Tract 211.08; Hawaii County; Hawaii","685","268","670","267","555","223","17","25","653","265","115","114","15","24",
"1500000US150010211082","Block Group 2; Census Tract 211.08; Hawaii County; Hawaii","1002","189","906","189","710","184","127","107","779","192","196","112","96","90",
"1500000US150010211083","Block Group 3; Census Tract 211.08; Hawaii County; Hawaii","731","170","655","166","448","119","25","24","630","162","207","105","76","50",
"1500000US150010212031","Block Group 1; Census Tract 212.03; Hawaii County; Hawaii","536","140","500","139","327","103","0","12","500","139","173","107","36","34",
"1500000US150010212032","Block Group 2; Census Tract 212.03; Hawaii County; Hawaii","902","326","871","325","589","271","60","96","811","315","282","212","31","51",
"1500000US150010212033","Block Group 3; Census Tract 212.03; Hawaii County; Hawaii","703","245","605","237","529","220","0","12","605","237","76","87","98","95",
"1500000US150010212034","Block Group 4; Census Tract 212.03; Hawaii County; Hawaii","110","74","83","59","63","57","4","8","79","59","20","13","27","45",
"1500000US150010212041","Block Group 1; Census Tract 212.04; Hawaii County; Hawaii","237","76","202","73","148","63","0","12","202","73","54","32","35","20",
"1500000US150010212042","Block Group 2; Census Tract 212.04; Hawaii County; Hawaii","144","85","102","63","71","50","17","23","85","67","31","45","42","62",
"1500000US150010212043","Block Group 3; Census Tract 212.04; Hawaii County; Hawaii","692","119","625","123","545","116","11","9","614","122","80","34","67","49",
"1500000US150010213001","Block Group 1; Census Tract 213; Hawaii County; Hawaii","538","192","523","191","437","175","20","30","503","189","86","93","15","23",
"1500000US150010213002","Block Group 2; Census Tract 213; Hawaii County; Hawaii","552","176","483","159","435","152","0","12","483","159","48","66","69","83",
"1500000US150010213003","Block Group 3; Census Tract 213; Hawaii County; Hawaii","1048","239","1013","240","855","243","47","45","966","237","158","103","35","47",
"1500000US150010213004","Block Group 4; Census Tract 213; Hawaii County; Hawaii","336","197","336","197","269","170","0","12","336","197","67","107","0","12",
"1500000US150010214021","Block Group 1; Census Tract 214.02; Hawaii County; Hawaii","366","75","320","68","264","66","6","8","314","67","56","35","46","41",
"1500000US150010214022","Block Group 2; Census Tract 214.02; Hawaii County; Hawaii","872","144","757","142","536","156","15","16","742","141","221","91","115","61",
"1500000US150010215021","Block Group 1; Census Tract 215.02; Hawaii County; Hawaii","670","137","623","145","577","152","42","36","581","144","46","45","47","45",
"1500000US150010215022","Block Group 2; Census Tract 215.02; Hawaii County; Hawaii","730","139","709","136","610","131","9","14","700","139","99","67","21","34",
"1500000US150010215023","Block Group 3; Census Tract 215.02; Hawaii County; Hawaii","423","133","423","133","333","109","7","10","416","131","90","85","0","12",
"1500000US150010215041","Block Group 1; Census Tract 215.04; Hawaii County; Hawaii","830","134","814","135","593","124","51","45","763","130","221","114","16","18",
"1500000US150010215042","Block Group 2; Census Tract 215.04; Hawaii County; Hawaii","904","209","718","153","617","142","3","5","715","152","101","51","186","160",
"1500000US150010215101","Block Group 1; Census Tract 215.10; Hawaii County; Hawaii","676","183","670","183","658","178","62","44","608","181","12","18","6","11",
"1500000US150010215102","Block Group 2; Census Tract 215.10; Hawaii County; Hawaii","290","84","236","72","186","62","0","12","236","72","50","40","54","52",
"1500000US150010215103","Block Group 3; Census Tract 215.10; Hawaii County; Hawaii","530","166","530","166","512","166","17","27","513","164","18","16","0","12",
"1500000US150010215104","Block Group 4; Census Tract 215.10; Hawaii County; Hawaii","185","75","185","75","150","67","0","12","185","75","35","31","0","12",
"1500000US150010215111","Block Group 1; Census Tract 215.11; Hawaii County; Hawaii","612","136","597","138","533","130","55","62","542","164","64","53","15","23",
"1500000US150010215121","Block Group 1; Census Tract 215.12; Hawaii County; Hawaii","760","135","717","137","708","139","34","40","683","138","9","13","43","53",
"1500000US150010215122","Block Group 2; Census Tract 215.12; Hawaii County; Hawaii","1068","250","1055","255","929","253","0","12","1055","255","126","131","13","22",
"1500000US150010215131","Block Group 1; Census Tract 215.13; Hawaii County; Hawaii","713","229","695","228","644","223","0","12","695","228","51","81","18","31",
"1500000US150010215132","Block Group 2; Census Tract 215.13; Hawaii County; Hawaii","751","204","751","204","702","207","74","109","677","198","49","57","0","12",
"1500000US150010215133","Block Group 3; Census Tract 215.13; Hawaii County; Hawaii","577","205","577","205","563","209","0","12","577","205","14","22","0","12",
"1500000US150010216051","Block Group 1; Census Tract 216.05; Hawaii County; Hawaii","407","125","407","125","307","116","42","64","365","111","100","69","0","12",
"1500000US150010216052","Block Group 2; Census Tract 216.05; Hawaii County; Hawaii","369","145","369","145","299","125","52","48","317","140","70","88","0","12",
"1500000US150010216053","Block Group 3; Census Tract 216.05; Hawaii County; Hawaii","817","230","759","223","578","219","26","32","733","223","181","118","58","96",
"1500000US150010216061","Block Group 1; Census Tract 216.06; Hawaii County; Hawaii","690","192","600","180","506","174","57","60","543","168","94","79","90","89",
"1500000US150010216062","Block Group 2; Census Tract 216.06; Hawaii County; Hawaii","683","200","625","184","614","184","9","14","616","185","11","18","58","72",
"1500000US150010216071","Block Group 1; Census Tract 216.07; Hawaii County; Hawaii","556","193","541","191","541","191","41","45","500","194","0","12","15","22",
"1500000US150010216072","Block Group 2; Census Tract 216.07; Hawaii County; Hawaii","754","247","754","247","743","247","0","12","754","247","11","17","0","12",
"1500000US150010216073","Block Group 3; Census Tract 216.07; Hawaii County; Hawaii","462","122","462","122","424","118","0","12","462","122","38","45","0","12",
"1500000US150010216081","Block Group 1; Census Tract 216.08; Hawaii County; Hawaii","261","140","240","140","207","135","0","12","240","140","33","37","21","33",
"1500000US150010216082","Block Group 2; Census Tract 216.08; Hawaii County; Hawaii","472","265","472","265","422","253","0","12","472","265","50","68","0","12",
"1500000US150010216083","Block Group 3; Census Tract 216.08; Hawaii County; Hawaii","728","163","728","163","720","164","37","48","691","157","8","13","0","12",
"1500000US150010216084","Block Group 4; Census Tract 216.08; Hawaii County; Hawaii","336","191","321","190","305","186","0","12","321","190","16","26","15","24",
"1500000US150010217051","Block Group 1; Census Tract 217.05; Hawaii County; Hawaii","1141","279","1080","271","941","260","14","20","1066","273","139","101","61","97",
"1500000US150010217052","Block Group 2; Census Tract 217.05; Hawaii County; Hawaii","564","256","540","253","502","241","61","96","479","242","38","38","24","40",
"1500000US150010217053","Block Group 3; Census Tract 217.05; Hawaii County; Hawaii","665","215","544","200","466","203","0","12","544","200","78","107","121","128",
"1500000US150010217061","Block Group 1; Census Tract 217.06; Hawaii County; Hawaii","647","181","623","178","531","186","0","12","623","178","92","58","24","37",
"1500000US150010217062","Block Group 2; Census Tract 217.06; Hawaii County; Hawaii","664","153","599","127","482","114","68","65","531","126","117","72","65","58",
"1500000US150010217071","Block Group 1; Census Tract 217.07; Hawaii County; Hawaii","957","182","923","185","743","184","46","70","877","186","180","82","34","53",
"1500000US150010217072","Block Group 2; Census Tract 217.07; Hawaii County; Hawaii","453","162","453","162","297","132","0","12","453","162","156","122","0","12",
"1500000US150010217073","Block Group 3; Census Tract 217.07; Hawaii County; Hawaii","88","62","88","62","88","62","0","12","88","62","0","12","0","12",
"1500000US150010217081","Block Group 1; Census Tract 217.08; Hawaii County; Hawaii","576","126","532","114","515","114","8","10","524","113","17","13","44","52",
"1500000US150010217082","Block Group 2; Census Tract 217.08; Hawaii County; Hawaii","416","148","416","148","395","149","33","35","383","150","21","14","0","12",
"1500000US150010217083","Block Group 3; Census Tract 217.08; Hawaii County; Hawaii","742","181","703","175","647","171","30","46","673","172","56","58","39","58",
"1500000US150010218001","Block Group 1; Census Tract 218; Hawaii County; Hawaii","430","122","392","122","314","96","16","18","376","119","78","63","38","25",
"1500000US150010218002","Block Group 2; Census Tract 218; Hawaii County; Hawaii","1000","250","1000","250","806","239","7","6","993","251","194","154","0","12",
"1500000US150010218003","Block Group 3; Census Tract 218; Hawaii County; Hawaii","612","153","474","113","365","108","0","12","474","113","109","65","138","105",
"1500000US150010218004","Block Group 4; Census Tract 218; Hawaii County; Hawaii","318","121","292","118","256","116","0","12","292","118","36","30","26","31",
"1500000US150010219021","Block Group 1; Census Tract 219.02; Hawaii County; Hawaii","566","135","522","136","404","102","0","12","522","136","118","103","44","44",
"1500000US150010219022","Block Group 2; Census Tract 219.02; Hawaii County; Hawaii","227","88","191","88","66","58","0","12","191","88","125","68","36","30",
"1500000US150010219023","Block Group 3; Census Tract 219.02; Hawaii County; Hawaii","411","93","364","87","260","70","0","12","364","87","104","55","47","41",
"1500000US150010220001","Block Group 1; Census Tract 220; Hawaii County; Hawaii","457","105","385","95","290","80","0","12","385","95","95","64","72","50",
"1500000US150010220002","Block Group 2; Census Tract 220; Hawaii County; Hawaii","379","84","319","73","249","70","25","27","294","71","70","40","60","35",
"1500000US150010221021","Block Group 1; Census Tract 221.02; Hawaii County; Hawaii","253","77","234","81","202","74","0","12","234","81","32","38","19","24",
"1500000US150010221022","Block Group 2; Census Tract 221.02; Hawaii County; Hawaii","405","105","393","105","328","103","39","39","354","101","65","49","12","13",
"1500000US150019900000","Block Group 0; Census Tract 9900; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019901000","Block Group 0; Census Tract 9901; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019903000","Block Group 0; Census Tract 9903; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019904000","Block Group 0; Census Tract 9904; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019905000","Block Group 0; Census Tract 9905; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019906000","Block Group 0; Census Tract 9906; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019907000","Block Group 0; Census Tract 9907; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019908000","Block Group 0; Census Tract 9908; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019909000","Block Group 0; Census Tract 9909; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019910000","Block Group 0; Census Tract 9910; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019911000","Block Group 0; Census Tract 9911; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019912000","Block Group 0; Census Tract 9912; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019913000","Block Group 0; Census Tract 9913; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019914000","Block Group 0; Census Tract 9914; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019915000","Block Group 0; Census Tract 9915; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019916000","Block Group 0; Census Tract 9916; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019917000","Block Group 0; Census Tract 9917; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150030001071","Block Group 1; Census Tract 1.07; Honolulu County; Hawaii","505","56","505","56","496","55","5","7","500","56","9","10","0","12",
"1500000US150030001072","Block Group 2; Census Tract 1.07; Honolulu County; Hawaii","431","74","409","71","395","70","0","12","409","71","14","15","22","26",
"1500000US150030001081","Block Group 1; Census Tract 1.08; Honolulu County; Hawaii","441","98","435","97","423","96","11","17","424","100","12","18","6","11",
"1500000US150030001082","Block Group 2; Census Tract 1.08; Honolulu County; Hawaii","305","81","305","81","295","80","0","12","305","81","10","16","0","12",
"1500000US150030001083","Block Group 3; Census Tract 1.08; Honolulu County; Hawaii","510","197","510","197","510","197","0","12","510","197","0","12","0","12",
"1500000US150030001101","Block Group 1; Census Tract 1.10; Honolulu County; Hawaii","496","140","496","140","484","138","43","46","453","130","12","16","0","12",
"1500000US150030001102","Block Group 2; Census Tract 1.10; Honolulu County; Hawaii","309","101","309","101","301","102","7","12","302","100","8","13","0","12",
"1500000US150030001103","Block Group 3; Census Tract 1.10; Honolulu County; Hawaii","430","109","422","109","404","109","0","12","422","109","18","19","8","14",
"1500000US150030001104","Block Group 4; Census Tract 1.10; Honolulu County; Hawaii","199","67","199","67","187","66","8","13","191","68","12","19","0","12",
"1500000US150030001141","Block Group 1; Census Tract 1.14; Honolulu County; Hawaii","214","39","197","42","178","38","0","12","197","42","19","27","17","20",
"1500000US150030001142","Block Group 2; Census Tract 1.14; Honolulu County; Hawaii","323","81","323","81","323","81","9","10","314","82","0","12","0","12",
"1500000US150030001151","Block Group 1; Census Tract 1.15; Honolulu County; Hawaii","621","192","556","193","542","193","34","32","522","188","14","22","65","42",
"1500000US150030001152","Block Group 2; Census Tract 1.15; Honolulu County; Hawaii","197","62","197","62","176","63","55","31","142","79","21","24","0","12",
"1500000US150030001153","Block Group 3; Census Tract 1.15; Honolulu County; Hawaii","125","68","125","68","125","68","0","12","125","68","0","12","0","12",
"1500000US150030001161","Block Group 1; Census Tract 1.16; Honolulu County; Hawaii","1133","145","1133","145","1061","165","19","31","1114","152","72","67","0","12",
"1500000US150030001171","Block Group 1; Census Tract 1.17; Honolulu County; Hawaii","516","127","489","123","489","123","19","25","470","124","0","12","27","29",
"1500000US150030001181","Block Group 1; Census Tract 1.18; Honolulu County; Hawaii","666","103","666","103","624","107","19","22","647","102","42","26","0","12",
"1500000US150030001191","Block Group 1; Census Tract 1.19; Honolulu County; Hawaii","320","67","303","70","259","57","0","12","303","70","44","48","17","27",
"1500000US150030001192","Block Group 2; Census Tract 1.19; Honolulu County; Hawaii","346","188","313","190","272","187","18","17","295","189","41","43","33","33",
"1500000US150030001193","Block Group 3; Census Tract 1.19; Honolulu County; Hawaii","165","52","165","52","165","52","9","15","156","51","0","12","0","12",
"1500000US150030001201","Block Group 1; Census Tract 1.20; Honolulu County; Hawaii","278","87","255","78","229","73","10","15","245","80","26","35","23","37",
"1500000US150030001202","Block Group 2; Census Tract 1.20; Honolulu County; Hawaii","173","52","173","52","162","50","0","12","173","52","11","19","0","12",
"1500000US150030001203","Block Group 3; Census Tract 1.20; Honolulu County; Hawaii","339","87","339","87","335","87","5","8","334","88","4","10","0","12",
"1500000US150030001211","Block Group 1; Census Tract 1.21; Honolulu County; Hawaii","720","100","720","100","676","105","45","64","675","116","44","38","0","12",
"1500000US150030001212","Block Group 2; Census Tract 1.21; Honolulu County; Hawaii","255","94","255","94","255","94","0","12","255","94","0","12","0","12",
"1500000US150030001221","Block Group 1; Census Tract 1.22; Honolulu County; Hawaii","387","166","360","167","342","166","11","18","349","168","18","29","27","41",
"1500000US150030001222","Block Group 2; Census Tract 1.22; Honolulu County; Hawaii","269","76","269","76","245","76","22","27","247","72","24","25","0","12",
"1500000US150030001223","Block Group 3; Census Tract 1.22; Honolulu County; Hawaii","330","83","294","92","273","97","0","12","294","92","21","33","36","39",
"1500000US150030002001","Block Group 1; Census Tract 2; Honolulu County; Hawaii","240","84","240","84","233","83","0","12","240","84","7","12","0","12",
"1500000US150030002002","Block Group 2; Census Tract 2; Honolulu County; Hawaii","251","89","251","89","243","89","0","12","251","89","8","13","0","12",
"1500000US150030002003","Block Group 3; Census Tract 2; Honolulu County; Hawaii","497","122","476","121","467","121","26","30","450","129","9","14","21","23",
"1500000US150030002004","Block Group 4; Census Tract 2; Honolulu County; Hawaii","279","68","253","67","237","65","0","12","253","67","16","19","26","38",
"1500000US150030002005","Block Group 5; Census Tract 2; Honolulu County; Hawaii","355","87","345","87","289","77","0","12","345","87","56","64","10","16",
"1500000US150030002006","Block Group 6; Census Tract 2; Honolulu County; Hawaii","200","75","200","75","165","55","0","12","200","75","35","52","0","12",
"1500000US150030003011","Block Group 1; Census Tract 3.01; Honolulu County; Hawaii","669","219","615","212","593","210","0","12","615","212","22","25","54","58",
"1500000US150030003012","Block Group 2; Census Tract 3.01; Honolulu County; Hawaii","533","103","502","98","477","97","51","50","451","96","25","23","31","50",
"1500000US150030003021","Block Group 1; Census Tract 3.02; Honolulu County; Hawaii","512","142","512","142","485","140","35","29","477","148","27","23","0","12",
