"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US150030002005","Block Group 5; Census Tract 2; Honolulu County; Hawaii","355","87","268","70","87","58",
"1500000US150030002006","Block Group 6; Census Tract 2; Honolulu County; Hawaii","200","75","125","54","75","61",
"1500000US150030003011","Block Group 1; Census Tract 3.01; Honolulu County; Hawaii","669","219","595","222","74","45",
"1500000US150030003012","Block Group 2; Census Tract 3.01; Honolulu County; Hawaii","533","103","466","100","67","38",
"1500000US150030003021","Block Group 1; Census Tract 3.02; Honolulu County; Hawaii","512","142","401","86","111","122",
"1500000US150030003022","Block Group 2; Census Tract 3.02; Honolulu County; Hawaii","461","90","366","85","95","52",
"1500000US150030004011","Block Group 1; Census Tract 4.01; Honolulu County; Hawaii","238","69","188","65","50","39",
"1500000US150030004012","Block Group 2; Census Tract 4.01; Honolulu County; Hawaii","786","106","732","97","54","48",
"1500000US150030004021","Block Group 1; Census Tract 4.02; Honolulu County; Hawaii","307","79","264","75","43","40",
"1500000US150030004022","Block Group 2; Census Tract 4.02; Honolulu County; Hawaii","799","127","671","120","128","78",
"1500000US150030004023","Block Group 3; Census Tract 4.02; Honolulu County; Hawaii","211","61","202","59","9","15",
"1500000US150030005001","Block Group 1; Census Tract 5; Honolulu County; Hawaii","232","70","207","69","25","25",
"1500000US150030005002","Block Group 2; Census Tract 5; Honolulu County; Hawaii","268","117","171","61","97","107",
"1500000US150030005003","Block Group 3; Census Tract 5; Honolulu County; Hawaii","297","103","260","98","37","38",
"1500000US150030005004","Block Group 4; Census Tract 5; Honolulu County; Hawaii","312","98","246","89","66","67",
"1500000US150030005005","Block Group 5; Census Tract 5; Honolulu County; Hawaii","272","65","204","62","68","41",
"1500000US150030006001","Block Group 1; Census Tract 6; Honolulu County; Hawaii","0","12","0","12","0","12",
"1500000US150030006002","Block Group 2; Census Tract 6; Honolulu County; Hawaii","447","129","429","128","18","13",
"1500000US150030007001","Block Group 1; Census Tract 7; Honolulu County; Hawaii","297","69","221","62","76","60",
"1500000US150030007002","Block Group 2; Census Tract 7; Honolulu County; Hawaii","200","51","150","56","50","27",
"1500000US150030007003","Block Group 3; Census Tract 7; Honolulu County; Hawaii","276","90","193","85","83","45",
"1500000US150030007004","Block Group 4; Census Tract 7; Honolulu County; Hawaii","287","88","208","75","79","56",
"1500000US150030008001","Block Group 1; Census Tract 8; Honolulu County; Hawaii","524","113","269","103","255","84",
"1500000US150030008002","Block Group 2; Census Tract 8; Honolulu County; Hawaii","405","92","301","81","104","53",
"1500000US150030008003","Block Group 3; Census Tract 8; Honolulu County; Hawaii","385","98","237","58","148","84",
"1500000US150030009011","Block Group 1; Census Tract 9.01; Honolulu County; Hawaii","373","83","267","69","106","67",
"1500000US150030009012","Block Group 2; Census Tract 9.01; Honolulu County; Hawaii","631","98","333","80","298","86",
"1500000US150030009031","Block Group 1; Census Tract 9.03; Honolulu County; Hawaii","403","78","260","60","143","60",
"1500000US150030009032","Block Group 2; Census Tract 9.03; Honolulu County; Hawaii","509","89","346","97","163","67",
"1500000US150030009041","Block Group 1; Census Tract 9.04; Honolulu County; Hawaii","697","199","567","197","130","51",
"1500000US150030009051","Block Group 1; Census Tract 9.05; Honolulu County; Hawaii","421","128","364","128","57","36",
"1500000US150030009052","Block Group 2; Census Tract 9.05; Honolulu County; Hawaii","369","68","308","60","61","42",
"1500000US150030010001","Block Group 1; Census Tract 10; Honolulu County; Hawaii","427","132","279","67","148","134",
"1500000US150030010002","Block Group 2; Census Tract 10; Honolulu County; Hawaii","654","150","580","146","74","46",
"1500000US150030011011","Block Group 1; Census Tract 11.01; Honolulu County; Hawaii","238","53","169","49","69","66",
"1500000US150030011012","Block Group 2; Census Tract 11.01; Honolulu County; Hawaii","312","79","36","28","276","81",
"1500000US150030011021","Block Group 1; Census Tract 11.02; Honolulu County; Hawaii","333","128","231","110","102","65",
"1500000US150030011022","Block Group 2; Census Tract 11.02; Honolulu County; Hawaii","343","84","176","82","167","49",
"1500000US150030012011","Block Group 1; Census Tract 12.01; Honolulu County; Hawaii","489","140","134","59","355","137",
"1500000US150030012012","Block Group 2; Census Tract 12.01; Honolulu County; Hawaii","567","108","308","72","259","101",
"1500000US150030012021","Block Group 1; Census Tract 12.02; Honolulu County; Hawaii","650","110","423","93","227","88",
"1500000US150030012022","Block Group 2; Census Tract 12.02; Honolulu County; Hawaii","299","89","213","84","86","47",
"1500000US150030013001","Block Group 1; Census Tract 13; Honolulu County; Hawaii","324","101","212","90","112","58",
"1500000US150030013002","Block Group 2; Census Tract 13; Honolulu County; Hawaii","460","174","213","71","247","161",
"1500000US150030013003","Block Group 3; Census Tract 13; Honolulu County; Hawaii","272","87","132","60","140","68",
"1500000US150030013004","Block Group 4; Census Tract 13; Honolulu County; Hawaii","310","104","150","53","160","96",
"1500000US150030014001","Block Group 1; Census Tract 14; Honolulu County; Hawaii","320","136","286","137","34","18",
"1500000US150030014002","Block Group 2; Census Tract 14; Honolulu County; Hawaii","622","106","367","96","255","63",
"1500000US150030015011","Block Group 1; Census Tract 15.01; Honolulu County; Hawaii","650","253","226","70","424","260",
"1500000US150030015021","Block Group 1; Census Tract 15.02; Honolulu County; Hawaii","389","96","245","87","144","67",
"1500000US150030015022","Block Group 2; Census Tract 15.02; Honolulu County; Hawaii","430","94","298","90","132","72",
"1500000US150030016011","Block Group 1; Census Tract 16.01; Honolulu County; Hawaii","514","99","127","48","387","93",
"1500000US150030016012","Block Group 2; Census Tract 16.01; Honolulu County; Hawaii","193","60","130","48","63","41",
"1500000US150030016021","Block Group 1; Census Tract 16.02; Honolulu County; Hawaii","277","55","196","56","81","36",
"1500000US150030016022","Block Group 2; Census Tract 16.02; Honolulu County; Hawaii","222","74","140","66","82","47",
"1500000US150030017001","Block Group 1; Census Tract 17; Honolulu County; Hawaii","634","126","461","127","173","77",
"1500000US150030017002","Block Group 2; Census Tract 17; Honolulu County; Hawaii","446","122","309","113","137","69",
"1500000US150030018011","Block Group 1; Census Tract 18.01; Honolulu County; Hawaii","316","92","97","45","219","78",
"1500000US150030018012","Block Group 2; Census Tract 18.01; Honolulu County; Hawaii","251","68","51","26","200","63",
"1500000US150030018031","Block Group 1; Census Tract 18.03; Honolulu County; Hawaii","506","160","174","95","332","143",
"1500000US150030018032","Block Group 2; Census Tract 18.03; Honolulu County; Hawaii","132","88","69","87","63","31",
"1500000US150030018033","Block Group 3; Census Tract 18.03; Honolulu County; Hawaii","582","166","145","66","437","148",
"1500000US150030018034","Block Group 4; Census Tract 18.03; Honolulu County; Hawaii","408","119","103","57","305","103",
"1500000US150030018041","Block Group 1; Census Tract 18.04; Honolulu County; Hawaii","421","102","260","91","161","83",
"1500000US150030018042","Block Group 2; Census Tract 18.04; Honolulu County; Hawaii","517","154","319","135","198","90",
"1500000US150030019011","Block Group 1; Census Tract 19.01; Honolulu County; Hawaii","283","81","188","70","95","46",
"1500000US150030019051","Block Group 1; Census Tract 19.05; Honolulu County; Hawaii","255","134","180","132","75","56",
"1500000US150030019052","Block Group 2; Census Tract 19.05; Honolulu County; Hawaii","590","162","138","79","452","157",
"1500000US150030019061","Block Group 1; Census Tract 19.06; Honolulu County; Hawaii","507","128","150","52","357","116",
"1500000US150030019062","Block Group 2; Census Tract 19.06; Honolulu County; Hawaii","472","108","280","91","192","87",
"1500000US150030019063","Block Group 3; Census Tract 19.06; Honolulu County; Hawaii","758","131","491","105","267","89",
"1500000US150030019071","Block Group 1; Census Tract 19.07; Honolulu County; Hawaii","772","227","323","126","449","222",
"1500000US150030019072","Block Group 2; Census Tract 19.07; Honolulu County; Hawaii","159","92","122","92","37","37",
"1500000US150030019073","Block Group 3; Census Tract 19.07; Honolulu County; Hawaii","614","147","251","129","363","139",
"1500000US150030020031","Block Group 1; Census Tract 20.03; Honolulu County; Hawaii","631","135","278","104","353","137",
"1500000US150030020032","Block Group 2; Census Tract 20.03; Honolulu County; Hawaii","571","151","178","86","393","131",
"1500000US150030020041","Block Group 1; Census Tract 20.04; Honolulu County; Hawaii","314","70","142","53","172","61",
"1500000US150030020042","Block Group 2; Census Tract 20.04; Honolulu County; Hawaii","436","91","96","56","340","91",
