"GEO_ID","NAME","C17002_001E","C17002_001M","C17002_002E","C17002_002M","C17002_003E","C17002_003M","C17002_004E","C17002_004M","C17002_005E","C17002_005M","C17002_006E","C17002_006M","C17002_007E","C17002_007M","C17002_008E","C17002_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Under .50","Margin of Error!!Total:!!Under .50","Estimate!!Total:!!.50 to .99","Margin of Error!!Total:!!.50 to .99","Estimate!!Total:!!1.00 to 1.24","Margin of Error!!Total:!!1.00 to 1.24","Estimate!!Total:!!1.25 to 1.49","Margin of Error!!Total:!!1.25 to 1.49","Estimate!!Total:!!1.50 to 1.84","Margin of Error!!Total:!!1.50 to 1.84","Estimate!!Total:!!1.85 to 1.99","Margin of Error!!Total:!!1.85 to 1.99","Estimate!!Total:!!2.00 and over","Margin of Error!!Total:!!2.00 and over",
"1500000US150010205004","Block Group 4; Census Tract 205; Hawaii County; Hawaii","1294","571","16","26","183","138","21","33","40","46","32","44","175","211","827","542",
"1500000US150010206001","Block Group 1; Census Tract 206; Hawaii County; Hawaii","867","231","30","30","151","107","19","26","27","35","28","33","0","12","612","226",
"1500000US150010206002","Block Group 2; Census Tract 206; Hawaii County; Hawaii","973","200","48","29","32","23","5","15","16","16","41","33","1","2","830","201",
"1500000US150010206003","Block Group 3; Census Tract 206; Hawaii County; Hawaii","1951","287","145","86","105","57","118","57","44","30","202","101","111","95","1226","206",
"1500000US150010206004","Block Group 4; Census Tract 206; Hawaii County; Hawaii","2977","561","146","87","119","51","157","110","206","175","443","345","157","124","1749","270",
"1500000US150010207011","Block Group 1; Census Tract 207.01; Hawaii County; Hawaii","2613","539","142","120","401","284","81","72","16","21","118","152","34","38","1821","518",
"1500000US150010207012","Block Group 2; Census Tract 207.01; Hawaii County; Hawaii","1178","378","245","196","130","173","24","36","84","86","33","36","31","49","631","293",
"1500000US150010207013","Block Group 3; Census Tract 207.01; Hawaii County; Hawaii","1431","408","115","86","26","41","18","31","217","258","15","24","20","32","1020","330",
"1500000US150010207021","Block Group 1; Census Tract 207.02; Hawaii County; Hawaii","1480","458","49","53","8","13","17","27","72","109","194","203","191","271","949","282",
"1500000US150010207022","Block Group 2; Census Tract 207.02; Hawaii County; Hawaii","2042","391","53","71","107","86","9","15","75","84","100","105","84","121","1614","366",
"1500000US150010207023","Block Group 3; Census Tract 207.02; Hawaii County; Hawaii","1282","351","40","37","7","18","0","12","15","21","45","51","9","20","1166","355",
"1500000US150010208011","Block Group 1; Census Tract 208.01; Hawaii County; Hawaii","1432","303","0","12","13","21","0","12","29","43","54","67","0","12","1336","303",
"1500000US150010208012","Block Group 2; Census Tract 208.01; Hawaii County; Hawaii","2431","456","95","66","14","16","0","12","35","39","27","24","20","32","2240","459",
"1500000US150010208013","Block Group 3; Census Tract 208.01; Hawaii County; Hawaii","1302","546","14","28","281","237","9","13","22","34","43","53","0","12","933","551",
"1500000US150010208021","Block Group 1; Census Tract 208.02; Hawaii County; Hawaii","1305","333","198","192","61","53","1","3","118","142","50","58","0","12","877","255",
"1500000US150010208022","Block Group 2; Census Tract 208.02; Hawaii County; Hawaii","454","241","1","3","0","12","0","12","0","12","0","12","0","12","453","240",
"1500000US150010208023","Block Group 3; Census Tract 208.02; Hawaii County; Hawaii","3074","883","0","12","52","78","0","12","0","12","16","29","12","22","2994","833",
"1500000US150010208024","Block Group 4; Census Tract 208.02; Hawaii County; Hawaii","839","388","54","84","17","28","0","12","89","69","0","12","0","12","679","388",
"1500000US150010208025","Block Group 5; Census Tract 208.02; Hawaii County; Hawaii","1230","409","0","12","0","12","0","12","0","12","0","12","0","12","1230","409",
"1500000US150010209001","Block Group 1; Census Tract 209; Hawaii County; Hawaii","913","343","45","62","11","17","0","12","10","18","14","21","0","12","833","345",
"1500000US150010209002","Block Group 2; Census Tract 209; Hawaii County; Hawaii","1464","448","6","11","14","21","11","17","232","346","98","124","0","12","1103","324",
"1500000US150010209003","Block Group 3; Census Tract 209; Hawaii County; Hawaii","1043","341","11","20","138","155","0","12","37","45","61","83","30","55","766","288",
"1500000US150010209004","Block Group 4; Census Tract 209; Hawaii County; Hawaii","692","215","0","12","0","12","0","12","0","12","9","14","0","12","683","217",
"1500000US150010209005","Block Group 5; Census Tract 209; Hawaii County; Hawaii","1168","359","140","159","188","158","0","12","42","96","38","46","0","12","760","304",
"1500000US150010210031","Block Group 1; Census Tract 210.03; Hawaii County; Hawaii","1327","395","211","167","68","61","32","50","0","12","326","316","0","12","690","291",
"1500000US150010210032","Block Group 2; Census Tract 210.03; Hawaii County; Hawaii","1291","467","235","223","119","155","103","125","83","109","88","92","0","12","663","322",
"1500000US150010210033","Block Group 3; Census Tract 210.03; Hawaii County; Hawaii","2541","569","356","243","373","307","82","67","120","90","234","172","22","32","1354","488",
"1500000US150010210034","Block Group 4; Census Tract 210.03; Hawaii County; Hawaii","324","301","10","12","175","267","107","152","16","29","0","12","0","12","16","18",
"1500000US150010210035","Block Group 5; Census Tract 210.03; Hawaii County; Hawaii","1526","472","122","120","357","309","82","85","90","110","91","95","14","24","770","372",
"1500000US150010210111","Block Group 1; Census Tract 210.11; Hawaii County; Hawaii","2021","728","210","254","177","164","80","105","448","441","0","12","135","194","971","581",
"1500000US150010210112","Block Group 2; Census Tract 210.11; Hawaii County; Hawaii","1617","532","35","24","16","21","28","41","11","16","7","11","112","143","1408","527",
"1500000US150010210113","Block Group 3; Census Tract 210.11; Hawaii County; Hawaii","902","489","45","61","70","108","0","12","103","115","0","12","31","49","653","495",
"1500000US150010210131","Block Group 1; Census Tract 210.13; Hawaii County; Hawaii","1016","238","40","24","59","45","88","77","99","78","68","65","12","18","650","216",
"1500000US150010210132","Block Group 2; Census Tract 210.13; Hawaii County; Hawaii","1396","406","74","54","265","328","0","12","56","80","16","19","0","12","985","286",
"1500000US150010210133","Block Group 3; Census Tract 210.13; Hawaii County; Hawaii","2638","682","136","120","352","284","16","20","91","97","438","368","31","43","1574","400",
"1500000US150010210141","Block Group 1; Census Tract 210.14; Hawaii County; Hawaii","1167","609","0","12","106","140","0","12","0","12","251","344","0","12","810","475",
"1500000US150010210142","Block Group 2; Census Tract 210.14; Hawaii County; Hawaii","3727","1381","68","84","60","92","20","32","805","387","140","217","0","12","2634","1403",
"1500000US150010210143","Block Group 3; Census Tract 210.14; Hawaii County; Hawaii","3238","875","48","76","20","27","366","362","42","66","0","12","80","128","2682","897",
"1500000US150010210151","Block Group 1; Census Tract 210.15; Hawaii County; Hawaii","1937","754","149","167","154","187","0","12","81","132","132","205","0","12","1421","759",
"1500000US150010210152","Block Group 2; Census Tract 210.15; Hawaii County; Hawaii","2661","929","0","12","24","40","28","62","0","12","0","12","682","789","1927","747",
"1500000US150010210161","Block Group 1; Census Tract 210.16; Hawaii County; Hawaii","2343","770","113","81","143","130","46","48","113","112","72","68","21","33","1835","778",
"1500000US150010210162","Block Group 2; Census Tract 210.16; Hawaii County; Hawaii","2128","517","274","260","134","104","32","41","230","266","164","98","114","113","1180","353",
"1500000US150010210163","Block Group 3; Census Tract 210.16; Hawaii County; Hawaii","607","424","48","80","71","57","0","12","61","88","0","12","0","12","427","402",
"1500000US150010210171","Block Group 1; Census Tract 210.17; Hawaii County; Hawaii","913","338","120","75","112","91","127","148","14","22","221","177","0","12","319","193",
"1500000US150010210172","Block Group 2; Census Tract 210.17; Hawaii County; Hawaii","876","297","166","89","102","62","23","26","15","20","71","73","7","13","492","263",
"1500000US150010210173","Block Group 3; Census Tract 210.17; Hawaii County; Hawaii","1770","474","102","88","80","69","57","83","53","78","308","318","15","22","1155","423",
"1500000US150010211011","Block Group 1; Census Tract 211.01; Hawaii County; Hawaii","104","89","0","12","0","12","0","12","0","12","0","12","0","12","104","89",
"1500000US150010211012","Block Group 2; Census Tract 211.01; Hawaii County; Hawaii","2078","491","307","179","387","249","218","149","61","42","133","78","10","14","962","344",
"1500000US150010211013","Block Group 3; Census Tract 211.01; Hawaii County; Hawaii","814","236","183","119","135","127","87","58","48","45","6","8","37","45","318","133",
"1500000US150010211071","Block Group 1; Census Tract 211.07; Hawaii County; Hawaii","994","259","181","124","115","76","77","67","17","21","62","90","92","124","450","159",
"1500000US150010211081","Block Group 1; Census Tract 211.08; Hawaii County; Hawaii","1794","874","39","44","494","546","19","30","32","34","163","205","51","57","996","617",
"1500000US150010211082","Block Group 2; Census Tract 211.08; Hawaii County; Hawaii","2306","634","464","547","172","116","263","334","138","145","85","68","104","122","1080","408",
"1500000US150010211083","Block Group 3; Census Tract 211.08; Hawaii County; Hawaii","1991","568","263","185","410","265","242","159","2","5","82","97","60","81","932","380",
"1500000US150010212031","Block Group 1; Census Tract 212.03; Hawaii County; Hawaii","1941","671","97","100","131","163","43","61","267","328","283","176","0","12","1120","507",
"1500000US150010212032","Block Group 2; Census Tract 212.03; Hawaii County; Hawaii","1611","625","350","338","229","199","59","99","0","12","0","12","92","138","881","498",
"1500000US150010212033","Block Group 3; Census Tract 212.03; Hawaii County; Hawaii","1790","735","360","306","86","100","68","105","68","94","390","339","0","12","818","534",
"1500000US150010212034","Block Group 4; Census Tract 212.03; Hawaii County; Hawaii","231","148","5","9","0","12","6","7","14","19","17","31","0","12","189","144",
"1500000US150010212041","Block Group 1; Census Tract 212.04; Hawaii County; Hawaii","811","322","47","56","85","83","72","67","76","103","6","12","63","69","462","280",
"1500000US150010212042","Block Group 2; Census Tract 212.04; Hawaii County; Hawaii","186","99","31","45","0","12","0","12","0","12","0","12","0","12","155","93",
"1500000US150010212043","Block Group 3; Census Tract 212.04; Hawaii County; Hawaii","1626","344","102","76","127","82","36","27","77","58","66","35","103","98","1115","348",
"1500000US150010213001","Block Group 1; Census Tract 213; Hawaii County; Hawaii","2465","1234","180","134","71","95","0","12","120","166","82","55","6","9","2006","1000",
"1500000US150010213002","Block Group 2; Census Tract 213; Hawaii County; Hawaii","1591","554","80","82","61","86","12","21","196","277","42","38","60","91","1140","459",
"1500000US150010213003","Block Group 3; Census Tract 213; Hawaii County; Hawaii","2489","668","573","474","71","53","75","79","43","46","0","12","100","90","1627","563",
"1500000US150010213004","Block Group 4; Census Tract 213; Hawaii County; Hawaii","805","489","0","12","0","12","42","64","0","12","0","12","93","115","670","475",
"1500000US150010214021","Block Group 1; Census Tract 214.02; Hawaii County; Hawaii","1303","483","0","12","21","24","34","35","6","11","70","92","0","12","1172","457",
"1500000US150010214022","Block Group 2; Census Tract 214.02; Hawaii County; Hawaii","2519","719","154","143","155","87","40","45","4","7","187","220","83","87","1896","651",
"1500000US150010215021","Block Group 1; Census Tract 215.02; Hawaii County; Hawaii","1655","349","90","67","138","88","61","75","15","16","144","135","57","71","1150","305",
"1500000US150010215022","Block Group 2; Census Tract 215.02; Hawaii County; Hawaii","2261","573","90","82","115","141","45","46","129","140","235","230","4","6","1643","462",
"1500000US150010215023","Block Group 3; Census Tract 215.02; Hawaii County; Hawaii","1128","404","54","68","7","10","0","12","0","12","144","153","9","13","914","323",
"1500000US150010215041","Block Group 1; Census Tract 215.04; Hawaii County; Hawaii","3449","779","225","162","521","375","19","28","372","397","31","33","49","51","2232","664",
"1500000US150010215042","Block Group 2; Census Tract 215.04; Hawaii County; Hawaii","2908","645","82","46","368","321","284","199","136","93","308","286","191","189","1539","386",
"1500000US150010215101","Block Group 1; Census Tract 215.10; Hawaii County; Hawaii","2513","1031","147","143","219","247","0","12","104","113","82","115","0","12","1961","1083",
"1500000US150010215102","Block Group 2; Census Tract 215.10; Hawaii County; Hawaii","870","308","60","45","53","81","61","95","25","42","88","60","0","12","583","261",
"1500000US150010215103","Block Group 3; Census Tract 215.10; Hawaii County; Hawaii","1068","372","116","118","0","12","19","34","30","47","19","27","0","12","884","389",
"1500000US150010215104","Block Group 4; Census Tract 215.10; Hawaii County; Hawaii","419","170","24","30","68","84","7","11","21","32","0","12","4","6","295","143",
"1500000US150010215111","Block Group 1; Census Tract 215.11; Hawaii County; Hawaii","2176","679","63","45","42","34","21","24","152","149","0","12","28","43","1870","714",
"1500000US150010215121","Block Group 1; Census Tract 215.12; Hawaii County; Hawaii","2215","665","188","192","0","12","0","12","0","12","42","56","0","12","1985","683",
"1500000US150010215122","Block Group 2; Census Tract 215.12; Hawaii County; Hawaii","2349","617","5","10","108","127","89","78","144","188","71","87","251","224","1681","600",
"1500000US150010215131","Block Group 1; Census Tract 215.13; Hawaii County; Hawaii","1909","697","27","44","85","112","86","91","166","246","136","132","24","38","1385","594",
"1500000US150010215132","Block Group 2; Census Tract 215.13; Hawaii County; Hawaii","2031","654","30","9","164","194","0","12","1","5","34","52","0","12","1802","630",
"1500000US150010215133","Block Group 3; Census Tract 215.13; Hawaii County; Hawaii","1616","646","247","358","16","27","113","108","0","12","92","91","0","12","1148","570",
"1500000US150010216051","Block Group 1; Census Tract 216.05; Hawaii County; Hawaii","1457","641","156","170","0","12","0","12","162","222","0","12","14","22","1125","410",
"1500000US150010216052","Block Group 2; Census Tract 216.05; Hawaii County; Hawaii","670","240","23","27","64","80","0","12","0","12","50","82","0","12","533","210",
"1500000US150010216053","Block Group 3; Census Tract 216.05; Hawaii County; Hawaii","2106","598","134","110","88","69","0","12","85","84","145","118","0","12","1654","613",
"1500000US150010216061","Block Group 1; Census Tract 216.06; Hawaii County; Hawaii","1837","727","295","389","179","122","213","209","384","511","213","213","0","12","553","261",
"1500000US150010216062","Block Group 2; Census Tract 216.06; Hawaii County; Hawaii","2237","695","12","19","40","39","0","12","0","12","413","370","225","328","1547","483",
"1500000US150010216071","Block Group 1; Census Tract 216.07; Hawaii County; Hawaii","1350","608","36","39","38","58","0","12","0","12","38","45","0","12","1238","594",
"1500000US150010216072","Block Group 2; Census Tract 216.07; Hawaii County; Hawaii","1723","584","22","31","11","17","318","347","6","9","0","12","103","135","1263","512",
"1500000US150010216073","Block Group 3; Census Tract 216.07; Hawaii County; Hawaii","1658","508","38","59","35","55","17","27","129","141","242","263","0","12","1197","425",
"1500000US150010216081","Block Group 1; Census Tract 216.08; Hawaii County; Hawaii","347","224","17","28","0","12","13","20","0","12","0","12","0","12","317","223",
"1500000US150010216082","Block Group 2; Census Tract 216.08; Hawaii County; Hawaii","1180","712","0","12","8","13","0","12","0","12","453","518","0","12","719","412",
"1500000US150010216083","Block Group 3; Census Tract 216.08; Hawaii County; Hawaii","1942","525","67","64","154","164","0","12","0","12","16","25","54","63","1651","473",
"1500000US150010216084","Block Group 4; Census Tract 216.08; Hawaii County; Hawaii","912","587","0","12","33","53","0","12","0","12","15","24","0","12","864","583",
"1500000US150010217051","Block Group 1; Census Tract 217.05; Hawaii County; Hawaii","3662","992","14","20","512","499","0","12","0","12","54","85","0","12","3082","954",
"1500000US150010217052","Block Group 2; Census Tract 217.05; Hawaii County; Hawaii","1052","363","158","195","14","44","0","12","12","33","80","80","0","12","788","289",
"1500000US150010217053","Block Group 3; Census Tract 217.05; Hawaii County; Hawaii","1765","771","0","12","435","484","0","12","4","7","137","135","0","12","1189","531",
"1500000US150010217061","Block Group 1; Census Tract 217.06; Hawaii County; Hawaii","2289","624","23","37","26","32","128","151","16","27","0","12","0","12","2096","613",
"1500000US150010217062","Block Group 2; Census Tract 217.06; Hawaii County; Hawaii","1864","460","104","82","56","32","56","47","46","38","38","28","30","33","1534","408",
"1500000US150010217071","Block Group 1; Census Tract 217.07; Hawaii County; Hawaii","2502","538","220","229","193","265","134","133","0","12","123","122","91","152","1741","410",
"1500000US150010217072","Block Group 2; Census Tract 217.07; Hawaii County; Hawaii","1647","683","74","61","310","428","18","28","95","145","19","31","0","12","1131","540",
"1500000US150010217073","Block Group 3; Census Tract 217.07; Hawaii County; Hawaii","274","195","0","12","0","12","0","12","0","12","0","12","0","12","274","195",
"1500000US150010217081","Block Group 1; Census Tract 217.08; Hawaii County; Hawaii","1279","356","192","141","8","8","19","17","22","23","211","331","5","9","822","188",
"1500000US150010217082","Block Group 2; Census Tract 217.08; Hawaii County; Hawaii","1320","560","0","12","0","12","0","12","0","12","0","12","0","12","1320","560",
"1500000US150010217083","Block Group 3; Census Tract 217.08; Hawaii County; Hawaii","1851","590","21","32","0","12","11","18","0","12","157","233","0","12","1662","551",
"1500000US150010218001","Block Group 1; Census Tract 218; Hawaii County; Hawaii","1254","387","8","11","221","208","90","90","7","11","22","34","28","31","878","330",
"1500000US150010218002","Block Group 2; Census Tract 218; Hawaii County; Hawaii","2278","490","13","12","48","40","152","228","12","14","127","110","41","45","1885","434",
"1500000US150010218003","Block Group 3; Census Tract 218; Hawaii County; Hawaii","1777","440","82","49","149","94","10","16","34","41","36","33","97","102","1369","400",
"1500000US150010218004","Block Group 4; Census Tract 218; Hawaii County; Hawaii","1102","405","16","18","66","73","10","16","10","14","76","111","136","167","788","297",
"1500000US150010219021","Block Group 1; Census Tract 219.02; Hawaii County; Hawaii","1407","339","39","36","6","7","32","43","0","12","102","97","54","54","1174","330",
"1500000US150010219022","Block Group 2; Census Tract 219.02; Hawaii County; Hawaii","621","271","29","26","66","72","0","12","9","14","19","29","0","12","498","263",
"1500000US150010219023","Block Group 3; Census Tract 219.02; Hawaii County; Hawaii","1547","466","35","33","52","63","99","94","184","147","191","278","0","12","986","301",
"1500000US150010220001","Block Group 1; Census Tract 220; Hawaii County; Hawaii","1247","341","86","73","21","25","31","52","0","12","0","12","79","78","1030","322",
"1500000US150010220002","Block Group 2; Census Tract 220; Hawaii County; Hawaii","1399","488","24","22","274","306","24","31","52","66","113","114","66","91","846","261",
"1500000US150010221021","Block Group 1; Census Tract 221.02; Hawaii County; Hawaii","511","188","58","92","34","37","38","46","0","12","32","31","40","40","309","135",
"1500000US150010221022","Block Group 2; Census Tract 221.02; Hawaii County; Hawaii","948","248","103","117","98","118","8","12","30","32","76","91","44","38","589","187",
"1500000US150019900000","Block Group 0; Census Tract 9900; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019901000","Block Group 0; Census Tract 9901; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019903000","Block Group 0; Census Tract 9903; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019904000","Block Group 0; Census Tract 9904; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019905000","Block Group 0; Census Tract 9905; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019906000","Block Group 0; Census Tract 9906; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019907000","Block Group 0; Census Tract 9907; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019908000","Block Group 0; Census Tract 9908; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019909000","Block Group 0; Census Tract 9909; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019910000","Block Group 0; Census Tract 9910; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019911000","Block Group 0; Census Tract 9911; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019912000","Block Group 0; Census Tract 9912; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019913000","Block Group 0; Census Tract 9913; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019914000","Block Group 0; Census Tract 9914; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019915000","Block Group 0; Census Tract 9915; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019916000","Block Group 0; Census Tract 9916; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019917000","Block Group 0; Census Tract 9917; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150030001071","Block Group 1; Census Tract 1.07; Honolulu County; Hawaii","1624","244","10","14","78","55","0","12","0","12","43","39","80","108","1413","254",
"1500000US150030001072","Block Group 2; Census Tract 1.07; Honolulu County; Hawaii","1181","200","20","20","0","12","9","16","29","36","20","17","0","12","1103","191",
"1500000US150030001081","Block Group 1; Census Tract 1.08; Honolulu County; Hawaii","1086","289","136","177","13","20","0","12","0","12","11","16","6","11","920","246",
"1500000US150030001082","Block Group 2; Census Tract 1.08; Honolulu County; Hawaii","885","281","165","174","20","17","0","12","0","12","71","108","0","12","629","225",
"1500000US150030001083","Block Group 3; Census Tract 1.08; Honolulu County; Hawaii","1309","524","19","21","0","12","60","74","22","24","307","412","0","12","901","336",
"1500000US150030001101","Block Group 1; Census Tract 1.10; Honolulu County; Hawaii","1494","492","5","8","0","12","0","12","0","12","0","12","0","12","1489","492",
"1500000US150030001102","Block Group 2; Census Tract 1.10; Honolulu County; Hawaii","949","367","8","12","29","43","0","12","0","12","18","28","0","12","894","356",
"1500000US150030001103","Block Group 3; Census Tract 1.10; Honolulu County; Hawaii","1318","430","0","12","16","25","8","14","0","12","12","17","122","187","1160","398",
"1500000US150030001104","Block Group 4; Census Tract 1.10; Honolulu County; Hawaii","516","199","0","12","0","12","7","13","0","12","0","12","0","12","509","201",
"1500000US150030001141","Block Group 1; Census Tract 1.14; Honolulu County; Hawaii","550","120","2","7","0","12","7","11","0","12","0","12","0","12","541","118",
"1500000US150030001142","Block Group 2; Census Tract 1.14; Honolulu County; Hawaii","925","265","16","24","84","137","0","12","0","12","0","12","0","12","825","235",
"1500000US150030001151","Block Group 1; Census Tract 1.15; Honolulu County; Hawaii","1335","477","15","23","0","12","0","12","9","14","0","12","0","12","1311","480",
"1500000US150030001152","Block Group 2; Census Tract 1.15; Honolulu County; Hawaii","536","258","0","12","0","12","0","12","0","12","21","31","0","12","515","253",
"1500000US150030001153","Block Group 3; Census Tract 1.15; Honolulu County; Hawaii","375","259","0","12","0","12","0","12","0","12","0","12","0","12","375","259",
"1500000US150030001161","Block Group 1; Census Tract 1.16; Honolulu County; Hawaii","2405","347","29","33","17","28","78","86","11","18","105","122","0","12","2165","375",
"1500000US150030001171","Block Group 1; Census Tract 1.17; Honolulu County; Hawaii","1544","412","24","25","70","66","0","12","11","17","0","12","15","24","1424","392",
"1500000US150030001181","Block Group 1; Census Tract 1.18; Honolulu County; Hawaii","1875","281","25","29","25","39","26","26","0","12","0","12","0","12","1799","283",
"1500000US150030001191","Block Group 1; Census Tract 1.19; Honolulu County; Hawaii","1013","338","0","12","1","2","26","40","0","12","29","45","0","12","957","352",
"1500000US150030001192","Block Group 2; Census Tract 1.19; Honolulu County; Hawaii","1190","535","17","26","0","12","0","12","0","12","31","47","15","18","1127","537",
"1500000US150030001193","Block Group 3; Census Tract 1.19; Honolulu County; Hawaii","489","153","0","12","0","12","0","12","38","61","0","12","0","12","451","144",
"1500000US150030001201","Block Group 1; Census Tract 1.20; Honolulu County; Hawaii","739","230","0","12","24","37","0","12","0","12","7","10","0","12","708","231",
"1500000US150030001202","Block Group 2; Census Tract 1.20; Honolulu County; Hawaii","683","222","0","12","16","24","5","11","23","39","6","11","0","12","633","219",
"1500000US150030001203","Block Group 3; Census Tract 1.20; Honolulu County; Hawaii","926","199","50","51","7","14","0","12","8","15","0","12","0","12","861","197",
"1500000US150030001211","Block Group 1; Census Tract 1.21; Honolulu County; Hawaii","1788","250","0","12","41","50","29","31","0","12","0","12","0","12","1718","257",
"1500000US150030001212","Block Group 2; Census Tract 1.21; Honolulu County; Hawaii","600","208","7","16","7","16","16","25","0","12","0","12","0","12","570","215",
"1500000US150030001221","Block Group 1; Census Tract 1.22; Honolulu County; Hawaii","1157","620","0","12","15","24","0","12","0","12","71","110","0","12","1071","532",
"1500000US150030001222","Block Group 2; Census Tract 1.22; Honolulu County; Hawaii","934","353","0","12","23","36","0","12","0","12","74","82","0","12","837","358",
"1500000US150030001223","Block Group 3; Census Tract 1.22; Honolulu County; Hawaii","963","292","9","12","0","12","0","12","21","34","0","12","38","82","895","287",
"1500000US150030002001","Block Group 1; Census Tract 2; Honolulu County; Hawaii","620","214","18","20","46","72","10","17","0","12","25","26","0","12","521","193",
"1500000US150030002002","Block Group 2; Census Tract 2; Honolulu County; Hawaii","1017","613","77","113","0","12","0","12","0","12","0","12","0","12","940","508",
"1500000US150030002003","Block Group 3; Census Tract 2; Honolulu County; Hawaii","1680","387","17","27","46","37","0","12","0","12","51","62","0","12","1566","380",
