"GEO_ID","NAME","B09019_001E","B09019_001M","B09019_002E","B09019_002M","B09019_003E","B09019_003M","B09019_004E","B09019_004M","B09019_005E","B09019_005M","B09019_006E","B09019_006M","B09019_007E","B09019_007M","B09019_008E","B09019_008M","B09019_009E","B09019_009M","B09019_010E","B09019_010M","B09019_011E","B09019_011M","B09019_012E","B09019_012M","B09019_013E","B09019_013M","B09019_014E","B09019_014M","B09019_015E","B09019_015M","B09019_016E","B09019_016M","B09019_017E","B09019_017M","B09019_018E","B09019_018M","B09019_019E","B09019_019M","B09019_020E","B09019_020M","B09019_021E","B09019_021M","B09019_022E","B09019_022M","B09019_023E","B09019_023M","B09019_024E","B09019_024M","B09019_025E","B09019_025M","B09019_026E","B09019_026M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In households:","Margin of Error!!Total:!!In households:","Estimate!!Total:!!In households:!!Householder:","Margin of Error!!Total:!!In households:!!Householder:","Estimate!!Total:!!In households:!!Householder:!!Male:","Margin of Error!!Total:!!In households:!!Householder:!!Male:","Estimate!!Total:!!In households:!!Householder:!!Male:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Estimate!!Total:!!In households:!!Householder:!!Female:","Margin of Error!!Total:!!In households:!!Householder:!!Female:","Estimate!!Total:!!In households:!!Householder:!!Female:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Estimate!!Total:!!In households:!!Opposite-sex spouse","Margin of Error!!Total:!!In households:!!Opposite-sex spouse","Estimate!!Total:!!In households:!!Same-sex spouse","Margin of Error!!Total:!!In households:!!Same-sex spouse","Estimate!!Total:!!In households:!!Opposite-sex unmarried partner","Margin of Error!!Total:!!In households:!!Opposite-sex unmarried partner","Estimate!!Total:!!In households:!!Same-sex unmarried partner","Margin of Error!!Total:!!In households:!!Same-sex unmarried partner","Estimate!!Total:!!In households:!!Child:","Margin of Error!!Total:!!In households:!!Child:","Estimate!!Total:!!In households:!!Child:!!Biological child","Margin of Error!!Total:!!In households:!!Child:!!Biological child","Estimate!!Total:!!In households:!!Child:!!Adopted child","Margin of Error!!Total:!!In households:!!Child:!!Adopted child","Estimate!!Total:!!In households:!!Child:!!Stepchild","Margin of Error!!Total:!!In households:!!Child:!!Stepchild","Estimate!!Total:!!In households:!!Grandchild","Margin of Error!!Total:!!In households:!!Grandchild","Estimate!!Total:!!In households:!!Brother or sister","Margin of Error!!Total:!!In households:!!Brother or sister","Estimate!!Total:!!In households:!!Parent","Margin of Error!!Total:!!In households:!!Parent","Estimate!!Total:!!In households:!!Parent-in-law","Margin of Error!!Total:!!In households:!!Parent-in-law","Estimate!!Total:!!In households:!!Son-in-law or daughter-in-law","Margin of Error!!Total:!!In households:!!Son-in-law or daughter-in-law","Estimate!!Total:!!In households:!!Other relatives","Margin of Error!!Total:!!In households:!!Other relatives","Estimate!!Total:!!In households:!!Foster child","Margin of Error!!Total:!!In households:!!Foster child","Estimate!!Total:!!In households:!!Other nonrelatives","Margin of Error!!Total:!!In households:!!Other nonrelatives","Estimate!!Total:!!In group quarters","Margin of Error!!Total:!!In group quarters",
"1500000US150010204003","Block Group 3; Census Tract 204; Hawaii County; Hawaii","1236","363","1201","363","648","158","324","119","171","90","153","82","324","118","186","85","138","84","34","39","0","12","21","24","0","12","249","166","249","166","0","12","0","12","0","12","114","113","58","65","0","12","0","12","0","12","0","12","77","111","35","5",
"1500000US150010205001","Block Group 1; Census Tract 205; Hawaii County; Hawaii","1234","586","1234","586","579","246","402","246","17","35","385","246","177","110","97","100","80","64","198","164","0","12","20","34","0","12","277","202","277","202","0","12","0","12","0","12","0","12","0","12","0","12","25","41","0","12","0","12","135","183","0","12",
"1500000US150010205002","Block Group 2; Census Tract 205; Hawaii County; Hawaii","1193","591","1173","591","470","192","52","60","28","43","24","43","418","175","109","78","309","167","76","89","0","12","46","65","0","12","484","384","484","384","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","97","98","20","4",
"1500000US150010205003","Block Group 3; Census Tract 205; Hawaii County; Hawaii","1830","487","1427","489","354","111","65","52","30","39","35","38","289","120","21","32","268","116","76","55","0","12","92","68","0","12","637","298","573","262","0","12","64","63","66","40","0","12","0","12","0","12","30","45","0","12","0","12","172","156","403","16",
"1500000US150010205004","Block Group 4; Census Tract 205; Hawaii County; Hawaii","1295","571","1294","571","656","190","281","134","190","135","91","81","375","175","172","108","203","135","185","103","0","12","0","12","0","12","284","258","281","257","0","12","3","9","79","114","0","12","75","111","0","12","5","40","2","8","0","12","8","15","1","3",
"1500000US150010206001","Block Group 1; Census Tract 206; Hawaii County; Hawaii","868","231","867","231","482","105","292","97","177","82","115","65","190","60","95","48","95","43","148","57","0","12","18","30","9","12","143","93","113","75","30","34","0","12","0","12","0","12","14","18","0","12","0","12","38","36","0","12","15","24","1","1",
"1500000US150010206002","Block Group 2; Census Tract 206; Hawaii County; Hawaii","984","201","984","201","333","62","161","44","43","30","118","53","172","68","67","59","105","38","171","53","2","3","30","26","0","12","272","103","261","102","8","9","3","8","75","40","3","4","11","11","12","14","23","19","12","7","2","5","38","17","0","12",
"1500000US150010206003","Block Group 3; Census Tract 206; Hawaii County; Hawaii","1955","288","1955","288","497","65","213","44","44","21","169","39","284","47","38","19","246","47","255","70","1","2","17","12","3","4","546","116","519","114","16","17","11","13","356","106","18","11","28","13","6","9","52","25","79","34","1","3","96","67","0","12",
"1500000US150010206004","Block Group 4; Census Tract 206; Hawaii County; Hawaii","2995","567","2974","568","835","126","338","96","19","11","319","94","497","99","69","29","428","102","448","125","4","5","68","44","0","12","790","179","752","177","17","16","21","20","244","121","44","23","64","39","11","13","86","72","114","61","6","11","260","192","21","4",
"1500000US150010207011","Block Group 1; Census Tract 207.01; Hawaii County; Hawaii","2613","539","2606","538","910","147","452","144","173","85","279","104","458","121","196","78","262","109","366","114","0","12","109","97","0","12","690","245","619","248","0","12","71","50","91","77","35","33","101","90","34","46","13","20","131","91","0","12","126","93","7","9",
"1500000US150010207012","Block Group 2; Census Tract 207.01; Hawaii County; Hawaii","1191","377","1178","378","467","139","234","90","50","55","184","79","233","108","39","28","194","108","228","127","11","17","29","37","0","12","222","154","222","154","0","12","0","12","66","82","24","30","17","21","0","12","0","12","0","12","0","12","114","91","13","9",
"1500000US150010207013","Block Group 3; Census Tract 207.01; Hawaii County; Hawaii","1442","416","1439","417","449","108","267","82","45","55","222","74","182","87","69","51","113","59","264","87","0","12","68","70","0","12","342","177","342","177","0","12","0","12","125","109","0","12","10","22","18","20","0","12","36","48","0","12","127","146","3","7",
"1500000US150010207021","Block Group 1; Census Tract 207.02; Hawaii County; Hawaii","1504","465","1504","465","627","209","276","99","18","17","258","102","351","171","89","50","262","160","317","89","0","12","18","20","32","57","419","214","419","214","0","12","0","12","29","43","8","15","10","17","0","12","5","12","15","23","0","12","24","37","0","12",
"1500000US150010207022","Block Group 2; Census Tract 207.02; Hawaii County; Hawaii","2042","391","2028","391","708","122","320","101","57","48","263","81","388","102","119","61","269","88","385","103","0","12","40","33","0","12","565","183","519","185","0","12","46","68","141","74","0","12","37","38","0","12","18","27","45","44","0","12","89","124","14","16",
"1500000US150010207023","Block Group 3; Census Tract 207.02; Hawaii County; Hawaii","1282","351","1258","351","451","104","218","64","17","14","201","64","233","109","58","53","175","96","253","83","0","12","50","54","0","12","293","148","293","148","0","12","0","12","57","70","21","26","4","6","0","12","33","49","0","12","0","12","96","92","24","17",
"1500000US150010208011","Block Group 1; Census Tract 208.01; Hawaii County; Hawaii","1541","304","1424","299","481","95","191","56","28","30","163","51","290","103","83","60","207","86","384","119","0","12","19","19","0","12","414","132","347","126","67","82","0","12","47","55","0","12","34","34","5","12","13","20","0","12","0","12","27","43","117","22",
"1500000US150010208012","Block Group 2; Census Tract 208.01; Hawaii County; Hawaii","2431","456","2421","456","880","147","411","113","137","74","274","93","469","125","105","75","364","109","422","106","58","64","66","62","10","15","744","243","644","212","86","73","14","18","190","142","9","14","22","24","0","12","0","12","12","15","0","12","8","13","10","18",
"1500000US150010208013","Block Group 3; Census Tract 208.01; Hawaii County; Hawaii","1302","546","1300","546","294","77","199","64","17","19","182","65","95","50","28","41","67","39","223","74","0","12","44","51","0","12","452","183","442","184","0","12","10","16","165","214","0","12","0","12","0","12","0","12","62","89","0","12","60","69","2","8",
"1500000US150010208021","Block Group 1; Census Tract 208.02; Hawaii County; Hawaii","1371","346","1305","333","527","136","147","86","1","2","146","86","380","128","74","61","306","119","160","66","1","2","37","51","51","73","333","175","333","175","0","12","0","12","25","32","16","27","54","83","0","12","1","2","0","12","0","12","100","94","66","76",
"1500000US150010208022","Block Group 2; Census Tract 208.02; Hawaii County; Hawaii","454","241","453","240","172","75","85","56","16","25","69","56","87","59","19","31","68","47","126","80","0","12","0","12","0","12","92","111","70","86","0","12","22","36","27","46","0","12","0","12","0","12","0","12","0","12","0","12","36","41","1","3",
"1500000US150010208023","Block Group 3; Census Tract 208.02; Hawaii County; Hawaii","3074","883","3074","883","900","191","353","135","40","45","313","131","547","182","96","92","451","155","648","211","42","61","78","92","21","34","935","383","853","367","27","43","55","84","147","159","229","295","5","8","16","26","0","12","0","12","0","12","53","80","0","12",
"1500000US150010208024","Block Group 4; Census Tract 208.02; Hawaii County; Hawaii","839","388","839","388","315","105","86","56","35","41","51","36","229","120","32","37","197","115","192","109","0","12","27","30","0","12","194","120","194","120","0","12","0","12","0","12","18","29","26","41","0","12","0","12","0","12","0","12","67","94","0","12",
"1500000US150010208025","Block Group 5; Census Tract 208.02; Hawaii County; Hawaii","1272","420","1230","409","458","151","282","147","67","86","215","121","176","80","36","43","140","66","282","108","0","12","0","12","0","12","425","231","407","231","0","12","18","29","16","26","0","12","18","31","17","28","14","25","0","12","0","12","0","12","42","76",
"1500000US150010209001","Block Group 1; Census Tract 209; Hawaii County; Hawaii","913","343","913","343","298","96","170","60","23","25","147","60","128","80","10","18","118","78","213","97","18","31","9","13","0","12","247","156","247","156","0","12","0","12","37","55","0","12","23","30","0","12","0","12","44","64","0","12","24","39","0","12",
"1500000US150010209002","Block Group 2; Census Tract 209; Hawaii County; Hawaii","1464","448","1464","448","480","126","262","87","29","22","233","91","218","112","50","50","168","95","315","107","0","12","28","28","0","12","333","147","333","147","0","12","0","12","236","276","0","12","0","12","0","12","62","83","0","12","0","12","10","17","0","12",
"1500000US150010209003","Block Group 3; Census Tract 209; Hawaii County; Hawaii","1043","341","1043","341","287","80","88","54","9","14","79","53","199","66","24","25","175","63","175","65","0","12","23","29","0","12","407","176","369","180","22","26","16","26","51","81","0","12","0","12","0","12","40","57","8","13","0","12","52","57","0","12",
"1500000US150010209004","Block Group 4; Census Tract 209; Hawaii County; Hawaii","692","215","692","215","268","71","93","40","19","20","74","34","175","74","38","28","137","71","151","63","10","16","7","13","0","12","193","100","172","96","21","28","0","12","16","22","0","12","0","12","0","12","17","27","30","43","0","12","0","12","0","12",
"1500000US150010209005","Block Group 5; Census Tract 209; Hawaii County; Hawaii","1168","359","1168","359","374","122","152","86","17","26","135","80","222","91","8","13","214","92","187","72","0","12","25","28","11","16","390","167","381","167","0","12","9","15","86","90","0","12","29","35","0","12","0","12","0","12","0","12","66","58","0","12",
"1500000US150010210031","Block Group 1; Census Tract 210.03; Hawaii County; Hawaii","1327","395","1325","395","528","130","296","101","115","62","181","97","232","117","86","59","146","102","161","81","54","63","21","30","17","26","470","227","470","227","0","12","0","12","10","17","18","26","9","15","0","12","0","12","0","12","0","12","37","41","2","3",
"1500000US150010210032","Block Group 2; Census Tract 210.03; Hawaii County; Hawaii","1291","467","1291","467","521","187","259","160","153","143","106","71","262","117","65","55","197","108","175","122","0","12","23","26","0","12","432","241","410","223","22","34","0","12","73","90","0","12","67","72","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010210033","Block Group 3; Census Tract 210.03; Hawaii County; Hawaii","2541","569","2541","569","951","223","433","158","119","72","314","141","518","200","59","50","459","193","272","121","0","12","193","97","11","18","923","267","886","252","0","12","37","61","36","38","19","24","6","9","0","12","98","91","0","12","0","12","32","36","0","12",
"1500000US150010210034","Block Group 4; Census Tract 210.03; Hawaii County; Hawaii","324","301","324","301","140","117","83","103","5","8","78","103","57","64","16","15","41","63","7","12","0","12","5","8","0","12","52","76","52","76","0","12","0","12","60","91","0","12","0","12","0","12","0","12","60","91","0","12","0","12","0","12",
"1500000US150010210035","Block Group 5; Census Tract 210.03; Hawaii County; Hawaii","1526","472","1526","472","589","149","426","133","111","96","315","111","163","79","63","54","100","62","167","84","0","12","26","29","0","12","412","219","412","219","0","12","0","12","135","137","16","26","0","12","0","12","0","12","32","38","0","12","149","108","0","12",
"1500000US150010210111","Block Group 1; Census Tract 210.11; Hawaii County; Hawaii","2021","728","2021","728","579","182","228","123","85","81","143","88","351","159","104","99","247","131","117","83","0","12","153","132","0","12","841","459","750","410","0","12","91","134","0","12","0","12","129","83","0","12","27","46","175","160","0","12","0","12","0","12",
"1500000US150010210112","Block Group 2; Census Tract 210.11; Hawaii County; Hawaii","1617","532","1615","531","678","190","345","136","93","80","252","124","333","148","49","33","284","143","490","166","0","12","20","24","0","12","342","231","334","231","8","11","0","12","42","66","0","12","0","12","0","12","0","12","35","51","0","12","8","13","2","6",
"1500000US150010210113","Block Group 3; Census Tract 210.11; Hawaii County; Hawaii","902","489","888","489","294","119","213","104","91","79","122","78","81","71","2","3","79","71","103","86","0","12","21","35","0","12","266","175","251","173","0","12","15","24","133","147","0","12","0","12","0","12","59","87","0","12","0","12","12","21","14","6",
"1500000US150010210131","Block Group 1; Census Tract 210.13; Hawaii County; Hawaii","1024","238","1011","238","373","84","150","56","68","48","82","37","223","76","79","49","144","62","159","63","0","12","25","21","0","12","299","114","286","112","13","14","0","12","57","35","42","47","38","28","0","12","8","8","5","6","0","12","5","7","13","8",
"1500000US150010210132","Block Group 2; Census Tract 210.13; Hawaii County; Hawaii","1396","406","1396","406","499","120","342","111","65","59","277","99","157","61","27","23","130","59","297","98","0","12","20","22","0","12","338","244","338","244","0","12","0","12","5","9","47","28","45","34","6","10","0","12","90","76","0","12","49","37","0","12",
"1500000US150010210133","Block Group 3; Census Tract 210.13; Hawaii County; Hawaii","2639","681","2625","682","827","148","440","124","42","42","398","124","387","110","67","38","320","107","410","103","3","4","50","37","0","12","767","285","730","277","0","12","37","39","179","122","24","38","51","55","175","189","61","60","54","50","0","12","24","23","14","8",
"1500000US150010210141","Block Group 1; Census Tract 210.14; Hawaii County; Hawaii","1167","609","1167","609","487","234","100","124","69","112","31","51","387","211","68","82","319","198","214","135","0","12","29","49","14","23","423","338","386","298","37","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010210142","Block Group 2; Census Tract 210.14; Hawaii County; Hawaii","3727","1381","3727","1381","852","279","353","168","0","12","353","168","499","223","95","106","404","201","571","228","0","12","114","166","0","12","1086","458","1086","458","0","12","0","12","614","561","0","12","0","12","0","12","280","254","57","87","0","12","153","133","0","12",
"1500000US150010210143","Block Group 3; Census Tract 210.14; Hawaii County; Hawaii","3241","875","3233","875","1253","289","512","251","282","208","230","140","741","223","104","100","637","224","687","251","0","12","74","86","0","12","668","376","668","376","0","12","0","12","323","329","0","12","83","90","0","12","47","71","98","150","0","12","0","12","8","9",
"1500000US150010210151","Block Group 1; Census Tract 210.15; Hawaii County; Hawaii","1937","754","1937","754","783","244","455","222","222","176","233","169","328","165","30","51","298","175","362","196","60","95","0","12","0","12","572","417","340","283","0","12","232","343","0","12","0","12","0","12","0","12","0","12","0","12","0","12","160","193","0","12",
"1500000US150010210152","Block Group 2; Census Tract 210.15; Hawaii County; Hawaii","2661","929","2661","929","1034","334","278","252","52","59","226","247","756","295","84","133","672","279","539","261","0","12","0","12","0","12","785","471","785","471","0","12","0","12","161","248","0","12","0","12","0","12","75","116","67","105","0","12","0","12","0","12",
"1500000US150010210161","Block Group 1; Census Tract 210.16; Hawaii County; Hawaii","2343","770","2343","770","874","219","436","158","180","109","256","126","438","171","115","73","323","159","358","193","0","12","27","42","0","12","575","323","496","312","0","12","79","102","98","142","0","12","98","112","76","100","106","94","0","12","0","12","131","122","0","12",
"1500000US150010210162","Block Group 2; Census Tract 210.16; Hawaii County; Hawaii","2138","520","2138","520","769","164","271","103","98","58","173","98","498","152","52","33","446","158","351","117","13","18","31","36","19","28","511","269","489","269","22","29","0","12","129","152","52","60","16","26","20","32","47","57","28","32","0","12","152","127","0","12",
"1500000US150010210163","Block Group 3; Census Tract 210.16; Hawaii County; Hawaii","607","424","607","424","255","111","164","107","56","55","108","89","91","63","69","65","22","32","126","103","31","45","0","12","0","12","195","252","164","246","31","47","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010210171","Block Group 1; Census Tract 210.17; Hawaii County; Hawaii","920","341","920","341","334","118","164","66","97","57","67","40","170","91","5","8","165","91","160","96","10","14","5","8","0","12","229","127","229","127","0","12","0","12","52","63","0","12","13","21","11","11","7","12","81","103","0","12","18","17","0","12",
"1500000US150010210172","Block Group 2; Census Tract 210.17; Hawaii County; Hawaii","876","297","876","297","437","138","258","88","122","54","136","72","179","106","111","94","68","43","119","64","0","12","37","35","4","7","183","114","183","114","0","12","0","12","32","53","0","12","0","12","0","12","9","15","6","10","0","12","49","48","0","12",
"1500000US150010210173","Block Group 3; Census Tract 210.17; Hawaii County; Hawaii","1770","474","1770","474","961","214","267","157","162","117","105","112","694","205","326","154","368","170","323","196","0","12","137","115","0","12","314","189","264","154","0","12","50","74","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","52","0","12",
"1500000US150010211011","Block Group 1; Census Tract 211.01; Hawaii County; Hawaii","104","89","104","89","38","32","11","15","0","12","11","15","27","29","0","12","27","29","39","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","36","0","12",
"1500000US150010211012","Block Group 2; Census Tract 211.01; Hawaii County; Hawaii","2078","491","2078","491","808","148","412","116","191","90","221","61","396","104","74","42","322","100","262","70","10","11","94","45","16","15","517","251","454","232","20","29","43","52","131","101","36","32","8","12","0","12","58","52","54","74","0","12","84","44","0","12",
"1500000US150010211013","Block Group 3; Census Tract 211.01; Hawaii County; Hawaii","814","236","814","236","556","164","331","140","159","79","172","108","225","70","102","41","123","70","98","69","16","17","35","32","33","43","22","24","22","24","0","12","0","12","0","12","0","12","3","5","0","12","0","12","0","12","0","12","51","43","0","12",
"1500000US150010211071","Block Group 1; Census Tract 211.07; Hawaii County; Hawaii","1003","258","981","258","383","88","157","68","62","37","95","58","226","61","22","20","204","59","143","51","8","10","36","43","0","12","174","117","174","117","0","12","0","12","68","56","11","17","28","36","3","6","15","24","30","42","0","12","82","90","22","6",
"1500000US150010211081","Block Group 1; Census Tract 211.08; Hawaii County; Hawaii","1815","874","1815","874","685","268","268","144","90","69","178","120","417","228","82","60","335","207","434","229","0","12","0","12","0","12","595","502","539","493","0","12","56","85","0","12","0","12","20","31","0","12","19","29","0","12","0","12","62","70","0","12",
"1500000US150010211082","Block Group 2; Census Tract 211.08; Hawaii County; Hawaii","2306","634","2304","634","1002","189","410","168","255","144","155","93","592","176","241","131","351","154","425","164","0","12","72","80","0","12","750","404","648","387","76","119","26","34","2","4","0","12","2","3","0","12","0","12","10","16","0","12","41","43","2","2",
"1500000US150010211083","Block Group 3; Census Tract 211.08; Hawaii County; Hawaii","2034","584","2034","584","731","170","472","145","179","90","293","107","259","97","59","39","200","85","207","73","25","35","71","56","0","12","579","278","561","276","18","24","0","12","107","115","66","63","47","51","0","12","24","29","61","91","0","12","116","138","0","12",
"1500000US150010212031","Block Group 1; Census Tract 212.03; Hawaii County; Hawaii","1958","672","1930","672","536","140","184","94","46","50","138","76","352","109","142","99","210","87","264","112","0","12","59","45","0","12","614","284","588","285","26","29","0","12","224","207","27","43","24","27","0","12","77","72","74","104","0","12","31","38","28","4",
"1500000US150010212032","Block Group 2; Census Tract 212.03; Hawaii County; Hawaii","1611","625","1611","625","902","326","470","238","223","181","247","178","432","271","250","196","182","166","237","156","0","12","149","160","0","12","310","222","310","222","0","12","0","12","13","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010212033","Block Group 3; Census Tract 212.03; Hawaii County; Hawaii","1790","735","1790","735","703","245","281","139","154","123","127","102","422","231","82","89","340","206","281","185","0","12","123","152","0","12","572","364","572","364","0","12","0","12","0","12","0","12","0","12","0","12","111","123","0","12","0","12","0","12","0","12",
"1500000US150010212034","Block Group 4; Census Tract 212.03; Hawaii County; Hawaii","232","148","231","148","110","74","17","16","4","7","13","14","93","73","30","45","63","56","60","70","4","7","0","12","3","5","35","29","35","29","0","12","0","12","16","20","0","12","0","12","0","12","0","12","0","12","0","12","3","4","1","2",
