"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2020 or later","Margin of Error!!Total:!!Built 2020 or later","Estimate!!Total:!!Built 2010 to 2019","Margin of Error!!Total:!!Built 2010 to 2019","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1500000US150010211012","Block Group 2; Census Tract 211.01; Hawaii County; Hawaii","977","151","0","12","88","33","303","95","221","78","234","70","88","63","9","9","17","21","4","6","13","11",
"1500000US150010211013","Block Group 3; Census Tract 211.01; Hawaii County; Hawaii","675","170","0","12","120","58","106","54","321","155","74","49","43","46","0","12","11","15","0","12","0","12",
"1500000US150010211071","Block Group 1; Census Tract 211.07; Hawaii County; Hawaii","495","75","0","12","28","20","151","74","37","31","89","52","121","43","22","19","26","38","0","12","21","23",
"1500000US150010211081","Block Group 1; Census Tract 211.08; Hawaii County; Hawaii","882","251","15","25","89","76","300","124","252","184","30","36","163","126","33","52","0","12","0","12","0","12",
"1500000US150010211082","Block Group 2; Census Tract 211.08; Hawaii County; Hawaii","1216","194","0","12","126","102","158","127","192","115","150","84","471","160","32","37","87","93","0","12","0","12",
"1500000US150010211083","Block Group 3; Census Tract 211.08; Hawaii County; Hawaii","812","168","0","12","34","32","164","82","69","39","217","96","216","78","20","27","82","85","8","14","2","5",
"1500000US150010212031","Block Group 1; Census Tract 212.03; Hawaii County; Hawaii","607","146","0","12","32","36","0","12","99","89","40","37","186","75","48","41","88","57","82","47","32","35",
"1500000US150010212032","Block Group 2; Census Tract 212.03; Hawaii County; Hawaii","1151","334","0","12","264","188","353","191","534","281","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010212033","Block Group 3; Census Tract 212.03; Hawaii County; Hawaii","1123","272","0","12","122","114","494","206","507","196","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010212034","Block Group 4; Census Tract 212.03; Hawaii County; Hawaii","115","72","0","12","3","5","0","12","36","54","40","45","10","10","8","10","10","13","0","12","8","9",
"1500000US150010212041","Block Group 1; Census Tract 212.04; Hawaii County; Hawaii","307","82","0","12","0","12","20","14","10","10","14","12","89","59","4","6","20","16","79","29","71","41",
"1500000US150010212042","Block Group 2; Census Tract 212.04; Hawaii County; Hawaii","197","90","0","12","48","50","0","12","23","34","30","44","73","73","23","35","0","12","0","12","0","12",
"1500000US150010212043","Block Group 3; Census Tract 212.04; Hawaii County; Hawaii","897","126","3","5","90","36","303","87","221","101","186","67","53","45","14","10","4","7","3","5","20","15",
"1500000US150010213001","Block Group 1; Census Tract 213; Hawaii County; Hawaii","612","194","0","12","17","26","108","113","6","11","93","89","207","122","35","35","0","12","19","30","127","130",
"1500000US150010213002","Block Group 2; Census Tract 213; Hawaii County; Hawaii","688","221","0","12","0","12","52","42","139","74","283","141","107","85","107","125","0","12","0","12","0","12",
"1500000US150010213003","Block Group 3; Census Tract 213; Hawaii County; Hawaii","1510","290","0","12","116","86","511","234","119","82","239","128","313","154","139","84","64","73","0","12","9","14",
"1500000US150010213004","Block Group 4; Census Tract 213; Hawaii County; Hawaii","433","208","0","12","21","32","39","42","119","110","204","160","0","12","0","12","50","79","0","12","0","12",
"1500000US150010214021","Block Group 1; Census Tract 214.02; Hawaii County; Hawaii","396","82","0","12","16","12","41","21","64","33","117","54","101","52","20","22","10","11","0","12","27","22",
"1500000US150010214022","Block Group 2; Census Tract 214.02; Hawaii County; Hawaii","959","137","0","12","10","11","61","46","120","66","137","79","302","117","87","54","116","84","28","20","98","63",
"1500000US150010215021","Block Group 1; Census Tract 215.02; Hawaii County; Hawaii","755","139","0","12","5","7","70","52","64","42","172","103","186","92","109","68","20","22","37","40","92","59",
"1500000US150010215022","Block Group 2; Census Tract 215.02; Hawaii County; Hawaii","783","144","0","12","17","16","324","115","147","68","171","89","60","55","19","20","45","45","0","12","0","12",
"1500000US150010215023","Block Group 3; Census Tract 215.02; Hawaii County; Hawaii","459","136","15","23","20","22","36","32","201","108","142","89","22","33","0","12","8","12","0","12","15","13",
"1500000US150010215041","Block Group 1; Census Tract 215.04; Hawaii County; Hawaii","872","129","0","12","34","55","53","34","125","76","345","97","275","118","28","29","0","12","0","12","12","17",
"1500000US150010215042","Block Group 2; Census Tract 215.04; Hawaii County; Hawaii","1063","212","0","12","241","88","275","160","341","94","50","28","84","83","62","67","10","15","0","12","0","12",
"1500000US150010215101","Block Group 1; Census Tract 215.10; Hawaii County; Hawaii","876","207","0","12","0","12","464","188","67","58","113","71","199","109","33","49","0","12","0","12","0","12",
"1500000US150010215102","Block Group 2; Census Tract 215.10; Hawaii County; Hawaii","321","79","0","12","0","12","24","27","10","9","0","12","129","69","121","52","14","22","14","22","9","10",
"1500000US150010215103","Block Group 3; Census Tract 215.10; Hawaii County; Hawaii","876","217","0","12","9","13","220","129","90","54","233","138","324","105","0","12","0","12","0","12","0","12",
"1500000US150010215104","Block Group 4; Census Tract 215.10; Hawaii County; Hawaii","722","209","0","12","0","12","89","75","27","30","195","108","329","139","38","56","0","12","40","63","4","6",
"1500000US150010215111","Block Group 1; Census Tract 215.11; Hawaii County; Hawaii","681","113","0","12","40","61","79","64","44","40","157","80","276","128","64","44","13","17","8","12","0","12",
"1500000US150010215121","Block Group 1; Census Tract 215.12; Hawaii County; Hawaii","877","197","0","12","106","69","167","92","32","40","370","175","140","87","62","60","0","12","0","12","0","12",
"1500000US150010215122","Block Group 2; Census Tract 215.12; Hawaii County; Hawaii","1257","250","0","12","179","82","671","203","218","169","141","73","35","34","13","23","0","12","0","12","0","12",
"1500000US150010215131","Block Group 1; Census Tract 215.13; Hawaii County; Hawaii","1157","267","15","24","70","80","554","181","132","124","71","53","207","92","93","93","0","12","0","12","15","24",
"1500000US150010215132","Block Group 2; Census Tract 215.13; Hawaii County; Hawaii","859","201","0","12","49","61","269","154","151","125","220","120","155","153","15","25","0","12","0","12","0","12",
"1500000US150010215133","Block Group 3; Census Tract 215.13; Hawaii County; Hawaii","577","205","0","12","48","45","28","34","36","42","102","93","256","172","57","49","50","58","0","12","0","12",
"1500000US150010216051","Block Group 1; Census Tract 216.05; Hawaii County; Hawaii","407","125","0","12","18","31","0","12","52","71","63","58","210","106","0","12","22","20","42","65","0","12",
"1500000US150010216052","Block Group 2; Census Tract 216.05; Hawaii County; Hawaii","824","191","0","12","15","24","118","56","44","70","118","93","268","145","261","170","0","12","0","12","0","12",
"1500000US150010216053","Block Group 3; Census Tract 216.05; Hawaii County; Hawaii","914","226","0","12","14","22","250","135","165","153","134","98","294","141","17","27","0","12","0","12","40","65",
"1500000US150010216061","Block Group 1; Census Tract 216.06; Hawaii County; Hawaii","897","172","0","12","70","78","194","117","121","86","267","150","91","97","92","90","43","67","19","29","0","12",
"1500000US150010216062","Block Group 2; Census Tract 216.06; Hawaii County; Hawaii","782","198","0","12","100","96","90","50","147","102","255","121","161","117","15","23","14","22","0","12","0","12",
"1500000US150010216071","Block Group 1; Census Tract 216.07; Hawaii County; Hawaii","648","202","0","12","18","28","168","132","180","125","76","84","90","59","116","113","0","12","0","12","0","12",
"1500000US150010216072","Block Group 2; Census Tract 216.07; Hawaii County; Hawaii","924","277","0","12","222","108","349","196","167","88","12","14","174","209","0","12","0","12","0","12","0","12",
"1500000US150010216073","Block Group 3; Census Tract 216.07; Hawaii County; Hawaii","574","156","0","12","42","66","58","52","134","82","154","72","176","129","10","17","0","12","0","12","0","12",
"1500000US150010216081","Block Group 1; Census Tract 216.08; Hawaii County; Hawaii","1023","297","0","12","0","12","72","111","0","12","152","99","642","250","141","118","16","25","0","12","0","12",
"1500000US150010216082","Block Group 2; Census Tract 216.08; Hawaii County; Hawaii","578","279","0","12","16","26","41","62","141","193","179","94","201","146","0","12","0","12","0","12","0","12",
"1500000US150010216083","Block Group 3; Census Tract 216.08; Hawaii County; Hawaii","959","206","0","12","0","12","450","159","344","135","69","87","79","80","17","26","0","12","0","12","0","12",
"1500000US150010216084","Block Group 4; Census Tract 216.08; Hawaii County; Hawaii","336","191","0","12","31","29","140","173","31","36","88","43","46","74","0","12","0","12","0","12","0","12",
"1500000US150010217051","Block Group 1; Census Tract 217.05; Hawaii County; Hawaii","1219","280","11","19","110","101","117","97","379","245","261","144","326","173","0","12","0","12","15","25","0","12",
"1500000US150010217052","Block Group 2; Census Tract 217.05; Hawaii County; Hawaii","612","263","18","29","31","45","163","120","242","212","51","36","20","25","0","12","82","76","5","10","0","12",
"1500000US150010217053","Block Group 3; Census Tract 217.05; Hawaii County; Hawaii","688","216","0","12","31","38","163","114","111","120","154","121","184","140","29","33","16","26","0","12","0","12",
"1500000US150010217061","Block Group 1; Census Tract 217.06; Hawaii County; Hawaii","679","183","0","12","57","61","223","131","85","63","173","132","141","108","0","12","0","12","0","12","0","12",
"1500000US150010217062","Block Group 2; Census Tract 217.06; Hawaii County; Hawaii","755","150","0","12","44","38","242","78","212","92","87","60","93","71","3","4","37","18","10","10","27","22",
"1500000US150010217071","Block Group 1; Census Tract 217.07; Hawaii County; Hawaii","1140","187","0","12","12","19","132","85","363","144","347","133","241","120","0","12","45","56","0","12","0","12",
"1500000US150010217072","Block Group 2; Census Tract 217.07; Hawaii County; Hawaii","519","171","22","35","21","32","126","93","280","160","20","24","50","78","0","12","0","12","0","12","0","12",
"1500000US150010217073","Block Group 3; Census Tract 217.07; Hawaii County; Hawaii","215","109","0","12","0","12","125","95","48","44","42","47","0","12","0","12","0","12","0","12","0","12",
"1500000US150010217081","Block Group 1; Census Tract 217.08; Hawaii County; Hawaii","2875","212","1","3","164","66","1620","176","437","101","516","143","64","25","27","18","38","15","0","12","8","9",
"1500000US150010217082","Block Group 2; Census Tract 217.08; Hawaii County; Hawaii","493","153","0","12","52","61","117","81","157","80","123","79","29","44","15","21","0","12","0","12","0","12",
"1500000US150010217083","Block Group 3; Census Tract 217.08; Hawaii County; Hawaii","1294","205","0","12","69","57","123","78","286","153","608","179","177","89","31","47","0","12","0","12","0","12",
"1500000US150010218001","Block Group 1; Census Tract 218; Hawaii County; Hawaii","480","121","0","12","10","14","131","82","62","60","87","46","70","41","34","24","19","22","25","23","42","27",
"1500000US150010218002","Block Group 2; Census Tract 218; Hawaii County; Hawaii","1106","267","0","12","87","58","489","215","304","174","105","89","9","14","3","5","89","101","0","12","20","20",
"1500000US150010218003","Block Group 3; Census Tract 218; Hawaii County; Hawaii","684","163","19","26","47","46","17","15","92","50","189","69","46","34","32","26","181","120","32","31","29","29",
"1500000US150010218004","Block Group 4; Census Tract 218; Hawaii County; Hawaii","353","127","0","12","8","12","24","18","27","23","53","73","66","52","60","34","30","23","21","16","64","82",
"1500000US150010219021","Block Group 1; Census Tract 219.02; Hawaii County; Hawaii","615","140","0","12","64","52","57","49","114","66","43","40","14","11","16","14","116","104","14","15","177","70",
"1500000US150010219022","Block Group 2; Census Tract 219.02; Hawaii County; Hawaii","275","95","0","12","0","12","0","12","11","18","12","19","66","54","9","16","56","42","11","18","110","67",
"1500000US150010219023","Block Group 3; Census Tract 219.02; Hawaii County; Hawaii","476","99","0","12","19","27","48","32","9","16","65","37","104","48","54","37","110","45","44","31","23","27",
"1500000US150010220001","Block Group 1; Census Tract 220; Hawaii County; Hawaii","611","104","0","12","18","20","91","56","62","57","120","64","83","54","53","39","18","28","45","50","121","59",
"1500000US150010220002","Block Group 2; Census Tract 220; Hawaii County; Hawaii","412","84","0","12","0","12","18","15","22","22","0","12","45","33","31","31","18","14","30","23","248","76",
"1500000US150010221021","Block Group 1; Census Tract 221.02; Hawaii County; Hawaii","327","85","0","12","18","21","61","43","37","33","16","25","20","34","17","24","0","12","65","43","93","44",
"1500000US150010221022","Block Group 2; Census Tract 221.02; Hawaii County; Hawaii","452","101","0","12","0","12","39","31","29","20","64","42","102","73","34","29","32","40","68","44","84","47",
"1500000US150019900000","Block Group 0; Census Tract 9900; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019901000","Block Group 0; Census Tract 9901; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019903000","Block Group 0; Census Tract 9903; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019904000","Block Group 0; Census Tract 9904; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019905000","Block Group 0; Census Tract 9905; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019906000","Block Group 0; Census Tract 9906; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019907000","Block Group 0; Census Tract 9907; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019908000","Block Group 0; Census Tract 9908; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019909000","Block Group 0; Census Tract 9909; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019910000","Block Group 0; Census Tract 9910; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019911000","Block Group 0; Census Tract 9911; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019912000","Block Group 0; Census Tract 9912; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019913000","Block Group 0; Census Tract 9913; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019914000","Block Group 0; Census Tract 9914; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019915000","Block Group 0; Census Tract 9915; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019916000","Block Group 0; Census Tract 9916; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150019917000","Block Group 0; Census Tract 9917; Hawaii County; Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150030001071","Block Group 1; Census Tract 1.07; Honolulu County; Hawaii","505","56","0","12","8","12","15","23","20","24","34","20","380","61","46","27","2","3","0","12","0","12",
"1500000US150030001072","Block Group 2; Census Tract 1.07; Honolulu County; Hawaii","448","78","0","12","0","12","0","12","8","12","115","34","237","75","82","44","6","9","0","12","0","12",
